order_id,order_date,store_code,net_revenue,raw_channel,channel_name,season_type,sport_event_name
45858,2022-12-15T22:59:00.000Z,"RBN","145.00","admin","Manual Admin","Holiday Season","FIFA World Cup 2022"
45859,2022-12-15T23:24:00.000Z,"RBN","79.99","admin","Manual Admin","Holiday Season","FIFA World Cup 2022"
45860,2022-12-15T23:27:30.000Z,"RBN","159.99","admin","Manual Admin","Holiday Season","FIFA World Cup 2022"
45874,2022-12-20T05:33:37.000Z,"RBN","50.00","unknown","Other Channels","Holiday Season","No Special Event"
45881,2022-12-16T04:22:05.000Z,"RBN","167.00","unknown","Other Channels","Holiday Season","FIFA World Cup 2022"
45894,2022-12-17T04:48:44.000Z,"RBN","84.99","checkout","Online Web","Holiday Season","FIFA World Cup 2022"
45934,2022-12-19T23:28:44.000Z,"RBN","119.98","admin","Manual Admin","Holiday Season","No Special Event"
45935,2022-12-20T02:38:26.000Z,"RBN","79.99","admin","Manual Admin","Holiday Season","No Special Event"
45936,2022-12-20T02:46:13.000Z,"RBN","165.00","admin","Manual Admin","Holiday Season","No Special Event"
45937,2022-12-20T05:16:48.000Z,"RBN","129.98","admin","Manual Admin","Holiday Season","No Special Event"
45938,2022-12-20T06:29:32.000Z,"RBN","45.00","unknown","Other Channels","Holiday Season","No Special Event"
45942,2022-12-20T06:30:21.000Z,"RBN","129.99","unknown","Other Channels","Holiday Season","No Special Event"
45943,2022-12-20T06:33:16.000Z,"RBN","399.95","unknown","Other Channels","Holiday Season","No Special Event"
45944,2022-12-20T06:37:16.000Z,"RBN","439.98","unknown","Other Channels","Holiday Season","No Special Event"
45945,2022-12-20T22:48:51.000Z,"RBN","299.98","unknown","Other Channels","Holiday Season","No Special Event"
45946,2022-12-20T09:40:35.000Z,"RBN","139.99","checkout","Online Web","Holiday Season","No Special Event"
45947,2022-12-20T09:48:11.000Z,"RBN","139.99","checkout","Online Web","Holiday Season","No Special Event"
45949,2022-12-22T02:34:34.000Z,"RBN","59.99","unknown","Other Channels","Holiday Season","No Special Event"
45950,2022-12-21T03:26:41.000Z,"RBN","59.99","admin","Manual Admin","Holiday Season","No Special Event"
45951,2022-12-21T04:03:59.000Z,"RBN","114.98","admin","Manual Admin","Holiday Season","No Special Event"
45952,2022-12-21T22:37:59.000Z,"RBN","105.00","checkout","Online Web","Holiday Season","No Special Event"
45953,2022-12-21T23:36:25.000Z,"RBN","89.99","unknown","Other Channels","Holiday Season","No Special Event"
45954,2022-12-22T00:22:29.000Z,"RBN","159.99","admin","Manual Admin","Holiday Season","No Special Event"
45956,2022-12-22T04:16:20.000Z,"RBN","79.99","unknown","Other Channels","Holiday Season","No Special Event"
45957,2022-12-22T04:38:43.000Z,"RBN","149.99","unknown","Other Channels","Holiday Season","No Special Event"
45958,2022-12-22T06:39:38.000Z,"RBN","59.99","unknown","Other Channels","Holiday Season","No Special Event"
45959,2022-12-24T00:03:21.000Z,"RBN","100.00","unknown","Other Channels","Holiday Season","No Special Event"
45960,2022-12-22T22:47:05.000Z,"RBN","59.99","admin","Manual Admin","Holiday Season","No Special Event"
45962,2022-12-23T00:07:08.000Z,"RBN","159.99","admin","Manual Admin","Holiday Season","No Special Event"
45964,2022-12-23T03:32:45.000Z,"RBN","137.00","admin","Manual Admin","Holiday Season","No Special Event"
45965,2022-12-23T03:45:02.000Z,"RBN","89.99","admin","Manual Admin","Holiday Season","No Special Event"
45966,2022-12-23T06:08:09.000Z,"RBN","165.00","checkout","Online Web","Holiday Season","No Special Event"
45967,2022-12-23T06:13:06.000Z,"RBN","165.00","unknown","Other Channels","Holiday Season","No Special Event"
45968,2022-12-23T22:47:37.000Z,"RBN","309.97","admin","Manual Admin","Holiday Season","No Special Event"
45969,2022-12-23T23:34:11.000Z,"RBN","170.00","admin","Manual Admin","Holiday Season","No Special Event"
45973,2022-12-24T00:39:45.000Z,"RBN","159.98","unknown","Other Channels","Holiday Season","No Special Event"
45975,2022-12-24T00:38:36.000Z,"RBN","326.99","unknown","Other Channels","Holiday Season","No Special Event"
45976,2022-12-24T04:30:33.000Z,"RBN","129.99","unknown","Other Channels","Holiday Season","No Special Event"
45977,2022-12-24T03:11:47.000Z,"RBN","89.99","admin","Manual Admin","Holiday Season","No Special Event"
45978,2022-12-24T04:33:03.000Z,"RBN","139.99","unknown","Other Channels","Holiday Season","No Special Event"
45979,2022-12-24T06:12:07.000Z,"RBN","165.00","unknown","Other Channels","Holiday Season","No Special Event"
45980,2022-12-24T05:11:24.000Z,"RBN","137.00","admin","Manual Admin","Holiday Season","No Special Event"
45981,2022-12-24T07:11:12.000Z,"RBN","312.00","unknown","Other Channels","Holiday Season","No Special Event"
45982,2022-12-24T06:33:24.000Z,"RBN","69.99","unknown","Other Channels","Holiday Season","No Special Event"
45983,2022-12-24T07:12:39.000Z,"RBN","149.99","unknown","Other Channels","Holiday Season","No Special Event"
45984,2022-12-25T00:36:36.000Z,"RBN","155.00","unknown","Other Channels","Holiday Season","No Special Event"
45985,2022-12-24T20:43:00.000Z,"RBN","159.99","admin","Manual Admin","Holiday Season","No Special Event"
45986,2022-12-24T23:10:54.000Z,"RBN","165.00","admin","Manual Admin","Holiday Season","No Special Event"
45987,2022-12-25T01:04:32.000Z,"RBN","147.00","unknown","Other Channels","Holiday Season","No Special Event"
45988,2022-12-25T03:27:09.000Z,"RBN","229.98","unknown","Other Channels","Holiday Season","No Special Event"
45989,2022-12-30T00:49:23.000Z,"RBN","199.98","POS","Point of Sale","Holiday Season","No Special Event"
45991,2022-12-27T08:09:41.000Z,"RBN","155.00","unknown","Other Channels","Holiday Season","No Special Event"
45992,2022-12-28T02:53:47.000Z,"RBN","475.00","unknown","Other Channels","Holiday Season","No Special Event"
45996,2022-12-28T22:30:18.000Z,"RBN","69.99","admin","Manual Admin","Holiday Season","No Special Event"
45998,2023-01-04T07:11:51.000Z,"RBN","165.00","POS","Point of Sale","Regular Period","No Special Event"
46081,2023-01-04T22:25:33.000Z,"RBN","145.00","POS","Point of Sale","Regular Period","No Special Event"
46082,2023-01-05T03:49:10.000Z,"RBN","179.98","POS","Point of Sale","Regular Period","No Special Event"
46084,2023-01-06T03:58:23.000Z,"RBN","155.00","POS","Point of Sale","Regular Period","No Special Event"
46091,2023-01-05T20:23:33.000Z,"RBN","79.99","unknown","Other Channels","Regular Period","No Special Event"
46101,2023-01-06T07:07:30.000Z,"RBN","127.00","POS","Point of Sale","Regular Period","No Special Event"
46141,2023-01-07T03:16:56.000Z,"RBN","119.99","POS","Point of Sale","Regular Period","No Special Event"
46188,2023-01-07T03:18:39.000Z,"RBN","109.99","POS","Point of Sale","Regular Period","No Special Event"
46189,2023-01-07T06:11:22.000Z,"RBN","79.99","POS","Point of Sale","Regular Period","No Special Event"
46190,2023-01-07T23:41:11.000Z,"RBN","99.99","POS","Point of Sale","Regular Period","No Special Event"
46191,2023-01-07T06:39:27.000Z,"RBN","165.00","checkout","Online Web","Regular Period","No Special Event"
46194,2023-01-07T23:44:40.000Z,"RBN","109.99","POS","Point of Sale","Regular Period","No Special Event"
46195,2023-01-08T07:22:19.000Z,"RBN","95.00","POS","Point of Sale","Regular Period","No Special Event"
46196,2023-01-11T06:31:36.000Z,"RBN","107.00","POS","Point of Sale","Regular Period","No Special Event"
46197,2023-01-08T09:50:58.000Z,"RBN","249.98","admin","Manual Admin","Regular Period","No Special Event"
46198,2023-01-08T09:55:53.000Z,"RBN","391.98","admin","Manual Admin","Regular Period","No Special Event"
46199,2023-01-09T03:12:42.000Z,"RBN","104.99","checkout","Online Web","Regular Period","No Special Event"
46200,2023-01-09T09:27:12.000Z,"RBN","59.99","unknown","Other Channels","Regular Period","No Special Event"
46204,2023-01-10T00:48:31.000Z,"RBN","159.99","admin","Manual Admin","Regular Period","No Special Event"
46205,2023-01-10T04:03:44.000Z,"RBN","194.99","admin","Manual Admin","Regular Period","No Special Event"
46207,2023-01-11T04:03:51.000Z,"RBN","59.99","admin","Manual Admin","Regular Period","No Special Event"
46208,2023-01-13T07:18:00.000Z,"RBN","216.99","POS","Point of Sale","Regular Period","No Special Event"
46223,2023-01-11T22:59:27.000Z,"RBN","384.99","admin","Manual Admin","Regular Period","No Special Event"
46233,2023-01-11T23:49:02.000Z,"RBN","159.98","admin","Manual Admin","Regular Period","No Special Event"
46244,2023-01-12T03:57:03.000Z,"RBN","115.00","admin","Manual Admin","Regular Period","No Special Event"
46301,2023-01-14T06:19:54.000Z,"RBN","49.99","POS","Point of Sale","Regular Period","No Special Event"
46303,2023-01-14T04:45:57.000Z,"RBN","164.99","admin","Manual Admin","Regular Period","No Special Event"
46304,2023-01-15T01:48:49.000Z,"RBN","149.97","POS","Point of Sale","Regular Period","No Special Event"
46305,2023-01-14T21:45:40.000Z,"RBN","246.99","unknown","Other Channels","Regular Period","No Special Event"
46307,2023-01-15T02:16:27.000Z,"RBN","49.99","POS","Point of Sale","Regular Period","No Special Event"
46308,2023-01-15T04:19:36.000Z,"RBN","99.99","POS","Point of Sale","Regular Period","No Special Event"
46309,2023-01-15T05:48:49.000Z,"RBN","164.99","POS","Point of Sale","Regular Period","No Special Event"
46310,2023-01-17T02:40:12.000Z,"RBN","49.99","unknown","Other Channels","Regular Period","No Special Event"
46311,2023-01-16T11:36:09.000Z,"RBN","129.98","checkout","Online Web","Regular Period","No Special Event"
46313,2023-01-16T22:38:39.000Z,"RBN","99.99","admin","Manual Admin","Regular Period","No Special Event"
46315,2023-01-17T00:11:54.000Z,"RBN","99.99","admin","Manual Admin","Regular Period","No Special Event"
46316,2023-01-17T00:38:48.000Z,"RBN","89.99","checkout","Online Web","Regular Period","No Special Event"
46317,2023-01-17T05:15:21.000Z,"RBN","109.99","POS","Point of Sale","Regular Period","No Special Event"
46318,2023-01-18T04:19:55.000Z,"RBN","49.99","POS","Point of Sale","Regular Period","No Special Event"
46321,2023-01-19T01:39:33.000Z,"RBN","109.99","POS","Point of Sale","Regular Period","No Special Event"
46324,2023-01-21T06:26:37.000Z,"RBN","49.99","unknown","Other Channels","Regular Period","No Special Event"
46325,2023-01-19T02:52:35.000Z,"RBN","169.98","admin","Manual Admin","Regular Period","No Special Event"
46326,2023-01-19T04:56:31.000Z,"RBN","49.99","admin","Manual Admin","Regular Period","No Special Event"
46329,2023-01-20T00:06:52.000Z,"RBN","160.00","admin","Manual Admin","Regular Period","No Special Event"
46330,2023-01-21T06:27:25.000Z,"RBN","95.00","POS","Point of Sale","Regular Period","No Special Event"
46331,2023-01-21T07:25:50.000Z,"RBN","109.99","POS","Point of Sale","Regular Period","No Special Event"
46332,2023-01-22T01:14:11.000Z,"RBN","115.00","POS","Point of Sale","Regular Period","No Special Event"
46335,2023-01-22T02:20:52.000Z,"RBN","115.00","POS","Point of Sale","Regular Period","No Special Event"
46336,2023-01-25T02:33:47.000Z,"RBN","127.00","POS","Point of Sale","Regular Period","No Special Event"
46338,2023-01-26T02:43:07.000Z,"RBN","129.99","POS","Point of Sale","Regular Period","No Special Event"
46339,2023-01-25T12:25:15.000Z,"RBN","59.99","checkout","Online Web","Regular Period","No Special Event"
46341,2023-01-26T23:50:49.000Z,"RBN","99.99","unknown","Other Channels","Regular Period","No Special Event"
46343,2023-01-26T09:14:52.000Z,"RBN","49.99","checkout","Online Web","Regular Period","No Special Event"
46344,2023-01-26T13:21:57.000Z,"RBN","135.00","checkout","Online Web","Regular Period","No Special Event"
46346,2023-01-27T06:53:46.000Z,"RBN","107.00","POS","Point of Sale","Regular Period","No Special Event"
46347,2023-01-27T04:50:17.000Z,"RBN","129.98","admin","Manual Admin","Regular Period","No Special Event"
46348,2023-01-27T05:41:18.000Z,"RBN","49.99","admin","Manual Admin","Regular Period","No Special Event"
46349,2023-01-28T06:27:03.000Z,"RBN","49.99","POS","Point of Sale","Regular Period","No Special Event"
46350,2023-01-27T20:13:30.000Z,"RBN","49.99","checkout","Online Web","Regular Period","No Special Event"
46351,2023-01-27T23:00:36.000Z,"RBN","99.98","admin","Manual Admin","Regular Period","No Special Event"
46352,2023-01-27T23:14:50.000Z,"RBN","99.98","admin","Manual Admin","Regular Period","No Special Event"
46353,2023-01-27T23:18:44.000Z,"RBN","99.98","admin","Manual Admin","Regular Period","No Special Event"
46354,2023-01-27T23:40:37.000Z,"RBN","149.97","admin","Manual Admin","Regular Period","No Special Event"
46355,2023-01-27T23:50:38.000Z,"RBN","59.99","admin","Manual Admin","Regular Period","No Special Event"
46356,2023-01-28T00:16:55.000Z,"RBN","234.99","unknown","Other Channels","Regular Period","No Special Event"
46357,2023-01-28T04:01:18.000Z,"RBN","169.97","admin","Manual Admin","Regular Period","No Special Event"
46359,2023-01-28T05:40:40.000Z,"RBN","69.99","checkout","Online Web","Regular Period","No Special Event"
46360,2023-01-28T06:13:36.000Z,"RBN","99.98","checkout","Online Web","Regular Period","No Special Event"
46363,2023-01-29T01:03:48.000Z,"RBN","49.99","POS","Point of Sale","Regular Period","No Special Event"
46364,2023-01-28T10:19:37.000Z,"RBN","439.98","checkout","Online Web","Regular Period","No Special Event"
46365,2023-01-28T21:46:10.000Z,"RBN","149.97","admin","Manual Admin","Regular Period","No Special Event"
46367,2023-01-28T22:39:27.000Z,"RBN","49.99","admin","Manual Admin","Regular Period","No Special Event"
46369,2023-01-29T03:00:32.000Z,"RBN","99.98","POS","Point of Sale","Regular Period","No Special Event"
46370,2023-01-29T01:13:29.000Z,"RBN","59.99","unknown","Other Channels","Regular Period","No Special Event"
46373,2023-01-30T22:33:57.000Z,"RBN","49.99","admin","Manual Admin","Regular Period","No Special Event"
46375,2023-02-01T02:48:14.000Z,"RBN","759.98","checkout","Online Web","Regular Period","No Special Event"
46376,2023-02-01T03:02:11.000Z,"RBN","149.99","admin","Manual Admin","Regular Period","No Special Event"
46380,2023-02-03T04:37:37.000Z,"RBN","49.99","admin","Manual Admin","Regular Period","No Special Event"
46381,2023-02-03T05:23:29.000Z,"RBN","129.99","admin","Manual Admin","Regular Period","No Special Event"
46382,2023-02-03T05:26:39.000Z,"RBN","49.99","admin","Manual Admin","Regular Period","No Special Event"
46432,2023-02-07T00:05:47.000Z,"RBN","149.97","unknown","Other Channels","Regular Period","No Special Event"
46445,2023-02-08T21:28:51.000Z,"RBN","89.99","admin","Manual Admin","Regular Period","No Special Event"
47654,2023-02-14T21:12:49.000Z,"RBN","89.99","admin","Manual Admin","Regular Period","No Special Event"
47655,2023-02-15T00:06:41.000Z,"RBN","69.99","admin","Manual Admin","Regular Period","No Special Event"
47772,2023-02-21T23:18:38.000Z,"RBN","385.00","checkout","Online Web","Regular Period","No Special Event"
47773,2023-02-23T05:30:23.000Z,"RBN","259.98","admin","Manual Admin","Regular Period","No Special Event"
47774,2023-02-23T06:08:35.000Z,"RBN","99.99","admin","Manual Admin","Regular Period","No Special Event"
48021,2023-02-25T22:34:15.000Z,"RBN","99.98","admin","Manual Admin","Regular Period","No Special Event"
48022,2023-02-25T23:16:43.000Z,"RBN","139.98","admin","Manual Admin","Regular Period","No Special Event"
55508,2023-02-27T22:58:21.000Z,"RBN","159.99","admin","Manual Admin","Regular Period","No Special Event"
56232,2023-03-02T00:07:40.000Z,"RBN","69.99","admin","Manual Admin","Regular Period","No Special Event"
56403,2023-03-05T00:04:56.000Z,"RBN","269.97","checkout","Online Web","Regular Period","No Special Event"
56562,2023-03-06T21:13:00.000Z,"RBN","139.98","admin","Manual Admin","Regular Period","No Special Event"
57988,2023-03-15T15:06:07.000Z,"RBN","127.00","unknown","Other Channels","Regular Period","No Special Event"
57989,2023-03-15T15:22:12.000Z,"RBN","139.99","unknown","Other Channels","Regular Period","No Special Event"
58087,2023-03-16T14:32:59.000Z,"RBN","139.99","unknown","Other Channels","Regular Period","No Special Event"
58104,2023-03-16T23:47:20.000Z,"RBN","69.99","admin","Manual Admin","Regular Period","No Special Event"
58105,2023-03-17T02:25:45.000Z,"RBN","39.99","admin","Manual Admin","Regular Period","No Special Event"
58118,2023-03-18T11:12:08.000Z,"RBN","139.99","unknown","Other Channels","Regular Period","No Special Event"
58125,2023-03-18T13:04:57.000Z,"RBN","119.99","unknown","Other Channels","Regular Period","No Special Event"
58444,2023-03-22T11:45:14.000Z,"RBN","11.00","unknown","Other Channels","Regular Period","No Special Event"
58451,2023-03-29T21:49:06.000Z,"RBN","159.99","admin","Manual Admin","Regular Period","No Special Event"
58453,2023-03-30T23:34:39.000Z,"RBN","179.99","admin","Manual Admin","Regular Period","No Special Event"
8308,2018-12-08T08:44:55.000Z,"PA","119.99","checkout","Online Web","Holiday Season","No Special Event"
8310,2018-12-11T01:02:34.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8313,2018-12-11T02:53:45.000Z,"PA","116.99","checkout","Online Web","Holiday Season","No Special Event"
8314,2018-12-11T02:57:54.000Z,"PA","119.99","checkout","Online Web","Holiday Season","No Special Event"
8326,2018-12-11T03:54:27.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8330,2018-12-11T04:25:20.000Z,"PA","116.99","checkout","Online Web","Holiday Season","No Special Event"
8331,2018-12-11T04:26:26.000Z,"PA","119.99","checkout","Online Web","Holiday Season","No Special Event"
8332,2018-12-11T05:18:07.000Z,"PA","119.99","checkout","Online Web","Holiday Season","No Special Event"
8335,2018-12-11T07:43:18.000Z,"PA","350.97","admin","Manual Admin","Holiday Season","No Special Event"
8340,2018-12-11T07:50:31.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8343,2018-12-11T08:49:05.000Z,"PA","119.99","checkout","Online Web","Holiday Season","No Special Event"
8345,2018-12-11T09:25:50.000Z,"PA","236.98","checkout","Online Web","Holiday Season","No Special Event"
8346,2018-12-11T10:15:46.000Z,"PA","116.99","checkout","Online Web","Holiday Season","No Special Event"
8348,2018-12-11T20:31:22.000Z,"PA","119.99","admin","Manual Admin","Holiday Season","No Special Event"
8355,2018-12-11T20:44:24.000Z,"PA","119.99","admin","Manual Admin","Holiday Season","No Special Event"
8366,2018-12-11T20:55:03.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8372,2018-12-11T21:37:32.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8374,2018-12-11T22:09:27.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8377,2018-12-12T03:03:10.000Z,"PA","119.99","admin","Manual Admin","Holiday Season","No Special Event"
8379,2018-12-12T04:33:39.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8382,2018-12-12T04:49:45.000Z,"PA","119.99","checkout","Online Web","Holiday Season","No Special Event"
8383,2018-12-12T06:09:44.000Z,"PA","119.99","admin","Manual Admin","Holiday Season","No Special Event"
8387,2018-12-12T08:51:01.000Z,"PA","116.99","checkout","Online Web","Holiday Season","No Special Event"
8388,2018-12-12T21:09:57.000Z,"PA","119.99","admin","Manual Admin","Holiday Season","No Special Event"
8390,2018-12-12T21:12:14.000Z,"PA","233.98","admin","Manual Admin","Holiday Season","No Special Event"
8391,2018-12-12T21:19:52.000Z,"PA","359.97","admin","Manual Admin","Holiday Season","No Special Event"
8392,2018-12-12T21:23:09.000Z,"PA","119.99","admin","Manual Admin","Holiday Season","No Special Event"
8393,2018-12-12T21:25:58.000Z,"PA","233.98","admin","Manual Admin","Holiday Season","No Special Event"
8394,2018-12-12T21:28:25.000Z,"PA","119.99","admin","Manual Admin","Holiday Season","No Special Event"
8395,2018-12-12T21:30:44.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8396,2018-12-12T21:32:55.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8400,2018-12-12T22:53:40.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8402,2018-12-12T22:57:03.000Z,"PA","119.99","admin","Manual Admin","Holiday Season","No Special Event"
8404,2018-12-13T03:19:46.000Z,"PA","119.99","admin","Manual Admin","Holiday Season","No Special Event"
8408,2018-12-13T04:03:08.000Z,"PA","116.99","checkout","Online Web","Holiday Season","No Special Event"
8409,2018-12-13T13:36:53.000Z,"PA","116.99","checkout","Online Web","Holiday Season","No Special Event"
8410,2018-12-13T22:26:39.000Z,"PA","350.97","admin","Manual Admin","Holiday Season","No Special Event"
8416,2018-12-13T22:34:45.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8421,2018-12-13T23:53:39.000Z,"PA","119.99","admin","Manual Admin","Holiday Season","No Special Event"
8423,2018-12-14T00:03:47.000Z,"PA","119.99","admin","Manual Admin","Holiday Season","No Special Event"
8427,2018-12-14T00:12:58.000Z,"PA","119.99","admin","Manual Admin","Holiday Season","No Special Event"
8431,2018-12-14T01:34:31.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8433,2018-12-14T02:49:33.000Z,"PA","119.99","checkout","Online Web","Holiday Season","No Special Event"
8435,2018-12-14T03:04:36.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8439,2018-12-14T03:41:23.000Z,"PA","353.97","admin","Manual Admin","Holiday Season","No Special Event"
8441,2018-12-14T04:09:30.000Z,"PA","233.98","admin","Manual Admin","Holiday Season","No Special Event"
8443,2018-12-14T05:31:04.000Z,"PA","119.99","admin","Manual Admin","Holiday Season","No Special Event"
8445,2018-12-14T06:26:05.000Z,"PA","116.99","checkout","Online Web","Holiday Season","No Special Event"
8446,2018-12-14T21:49:24.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8454,2018-12-14T22:17:15.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8458,2018-12-14T22:27:46.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8460,2018-12-14T22:37:39.000Z,"PA","236.98","admin","Manual Admin","Holiday Season","No Special Event"
8467,2018-12-15T01:27:40.000Z,"PA","236.98","admin","Manual Admin","Holiday Season","No Special Event"
8471,2018-12-15T02:22:33.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8473,2018-12-15T06:34:33.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8477,2018-12-17T20:30:37.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8479,2018-12-17T20:36:53.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8485,2018-12-17T20:58:50.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8489,2018-12-17T21:21:53.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8491,2018-12-17T21:26:40.000Z,"PA","116.99","checkout","Online Web","Holiday Season","No Special Event"
8493,2018-12-17T21:52:12.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8501,2018-12-18T22:20:11.000Z,"PA","116.99","checkout","Online Web","Holiday Season","No Special Event"
8503,2018-12-18T22:33:10.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8511,2018-12-18T23:00:09.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8512,2018-12-18T23:05:44.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8513,2018-12-18T23:13:11.000Z,"PA","236.98","admin","Manual Admin","Holiday Season","No Special Event"
8516,2018-12-18T23:34:31.000Z,"PA","350.97","admin","Manual Admin","Holiday Season","No Special Event"
8517,2018-12-18T23:44:13.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8518,2018-12-19T01:12:26.000Z,"PA","116.99","checkout","Online Web","Holiday Season","No Special Event"
8522,2018-12-19T22:56:54.000Z,"PA","119.99","admin","Manual Admin","Holiday Season","No Special Event"
8529,2018-12-19T23:32:56.000Z,"PA","239.98","admin","Manual Admin","Holiday Season","No Special Event"
8531,2018-12-19T23:34:04.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8536,2018-12-20T02:13:53.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8540,2018-12-20T21:49:26.000Z,"PA","116.99","checkout","Online Web","Holiday Season","No Special Event"
8550,2018-12-20T22:21:22.000Z,"PA","233.98","admin","Manual Admin","Holiday Season","No Special Event"
8553,2018-12-20T22:25:03.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8554,2018-12-20T22:26:56.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8555,2018-12-20T22:33:03.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8573,2018-12-21T00:14:05.000Z,"PA","116.99","checkout","Online Web","Holiday Season","No Special Event"
8574,2018-12-21T05:45:25.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8575,2018-12-21T05:53:50.000Z,"PA","584.95","admin","Manual Admin","Holiday Season","No Special Event"
8577,2018-12-21T08:32:35.000Z,"PA","116.99","checkout","Online Web","Holiday Season","No Special Event"
8578,2018-12-21T09:11:40.000Z,"PA","116.99","checkout","Online Web","Holiday Season","No Special Event"
8581,2018-12-21T22:21:00.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8591,2018-12-21T22:28:00.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8597,2018-12-21T22:32:32.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8612,2018-12-21T22:52:48.000Z,"PA","233.98","admin","Manual Admin","Holiday Season","No Special Event"
8614,2018-12-21T23:01:51.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8623,2018-12-21T23:34:15.000Z,"PA","116.99","checkout","Online Web","Holiday Season","No Special Event"
8629,2018-12-22T00:15:36.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8631,2018-12-22T00:16:01.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8640,2018-12-22T00:19:45.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8644,2018-12-22T00:26:24.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8650,2018-12-22T00:44:56.000Z,"PA","116.99","checkout","Online Web","Holiday Season","No Special Event"
8651,2018-12-22T01:03:09.000Z,"PA","119.99","admin","Manual Admin","Holiday Season","No Special Event"
8655,2018-12-22T02:03:46.000Z,"PA","236.98","admin","Manual Admin","Holiday Season","No Special Event"
8657,2018-12-22T02:15:57.000Z,"PA","116.99","checkout","Online Web","Holiday Season","No Special Event"
8658,2018-12-22T02:34:39.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8660,2018-12-22T03:01:56.000Z,"PA","106.99","checkout","Online Web","Holiday Season","No Special Event"
8661,2018-12-22T03:11:24.000Z,"PA","116.99","checkout","Online Web","Holiday Season","No Special Event"
8664,2018-12-22T04:15:28.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8666,2018-12-22T04:37:53.000Z,"PA","223.98","admin","Manual Admin","Holiday Season","No Special Event"
8668,2018-12-22T04:39:29.000Z,"PA","339.97","admin","Manual Admin","Holiday Season","No Special Event"
8670,2018-12-22T04:41:31.000Z,"PA","223.98","admin","Manual Admin","Holiday Season","No Special Event"
8672,2018-12-22T08:04:23.000Z,"PA","233.98","checkout","Online Web","Holiday Season","No Special Event"
8673,2018-12-22T11:26:23.000Z,"PA","116.99","checkout","Online Web","Holiday Season","No Special Event"
8674,2018-12-22T18:18:06.000Z,"PA","116.99","checkout","Online Web","Holiday Season","No Special Event"
8676,2018-12-22T22:32:40.000Z,"PA","119.99","admin","Manual Admin","Holiday Season","No Special Event"
8680,2018-12-22T22:37:12.000Z,"PA","116.99","admin","Manual Admin","Holiday Season","No Special Event"
8682,2018-12-22T22:37:17.000Z,"PA","116.99","checkout","Online Web","Holiday Season","No Special Event"
