product_id,store_code,store_name,product_name,sku,niche_term,product_category,regular_price,sale_price,discount_amount,discount_percentage
22835,"PA","Pasion Albiverde (Store)",,"PA-V1-D14-CN-TL","Oriente Petrolero","Poleras","190.00","139.99","50.01","26.32"
22835,"PA","Pasion Albiverde (Store)",,"PA-V1-D14-CN-TXL","Oriente Petrolero","Poleras","190.00","139.99","50.01","26.32"
22835,"PA","Pasion Albiverde (Store)",,"PA-V1-D14-CN-TS","Oriente Petrolero","Poleras","190.00","139.99","50.01","26.32"
22835,"PA","Pasion Albiverde (Store)",,"PA-V1-D14-CV-TL","Oriente Petrolero","Poleras","190.00","139.99","50.01","26.32"
22835,"PA","Pasion Albiverde (Store)",,"PA-V1-D14-CB-TM","Oriente Petrolero","Poleras","190.00","139.99","50.01","26.32"
22835,"PA","Pasion Albiverde (Store)",,"PA-V1-D14-CB-TL","Oriente Petrolero","Poleras","190.00","139.99","50.01","26.32"
22835,"PA","Pasion Albiverde (Store)",,"PA-V1-D14-CV-TM","Oriente Petrolero","Poleras","190.00","139.99","50.01","26.32"
22849,"PA","Pasion Albiverde (Store)",,"D14CNTXL","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
22849,"PA","Pasion Albiverde (Store)",,"D14CNTM","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
22849,"PA","Pasion Albiverde (Store)",,"D14CNTL","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
22849,"PA","Pasion Albiverde (Store)",,"D14CNTXS","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
22849,"PA","Pasion Albiverde (Store)",,"D14CNT2XL","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
22849,"PA","Pasion Albiverde (Store)",,"D14CNTS","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
22855,"PA","Pasion Albiverde (Store)",,"D14CBTXL","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
22855,"PA","Pasion Albiverde (Store)",,"D14CBTM","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
22855,"PA","Pasion Albiverde (Store)",,"D14CBT2XL","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
22855,"PA","Pasion Albiverde (Store)",,"D14CBTL","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
22855,"PA","Pasion Albiverde (Store)",,"D14CBTXS","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
22861,"PA","Pasion Albiverde (Store)",,"D14CVTXL","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
22861,"PA","Pasion Albiverde (Store)",,"D14CVTL","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
22861,"PA","Pasion Albiverde (Store)",,"D14CVTM","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
22861,"PA","Pasion Albiverde (Store)",,"D14CVTS","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
23689,"PA","Pasion Albiverde (Store)",,"","Oriente Petrolero","Uncategorized",,,"0.00","0.00"
23749,"PA","Pasion Albiverde (Store)",,"","Oriente Petrolero","Uncategorized",,,"0.00","0.00"
23885,"PA","Pasion Albiverde (Store)",,"","Oriente Petrolero","Uncategorized",,,"0.00","0.00"
23885,"PA","Pasion Albiverde (Store)",,"","Oriente Petrolero","Uncategorized",,,"0.00","0.00"
24031,"PA","Pasion Albiverde (Store)",,"","Oriente Petrolero","Uncategorized",,,"0.00","0.00"
24035,"PA","Pasion Albiverde (Store)",,"","Oriente Petrolero","Uncategorized",,,"0.00","0.00"
24081,"PA","Pasion Albiverde (Store)",,"","Oriente Petrolero","Uncategorized",,,"0.00","0.00"
24203,"PA","Pasion Albiverde (Store)",,"","Oriente Petrolero","Uncategorized",,,"0.00","0.00"
24209,"PA","Pasion Albiverde (Store)",,"","Oriente Petrolero","Uncategorized",,,"0.00","0.00"
24213,"PA","Pasion Albiverde (Store)",,"","Oriente Petrolero","Uncategorized",,,"0.00","0.00"
25225,"PA","Pasion Albiverde (Store)",,"PA-F1-CN-APIX","Oriente Petrolero","Fundas","130.00","79.99","50.01","38.47"
25225,"PA","Pasion Albiverde (Store)",,"PA-F1-CN-APIXS","Oriente Petrolero","Fundas","130.00","79.99","50.01","38.47"
25250,"PA","Pasion Albiverde (Store)",,"PA-F2-CB-HWY9P2019","Oriente Petrolero","Fundas","130.00","79.99","50.01","38.47"
25283,"PA","Pasion Albiverde (Store)",,"PA-F3-CN-SMS10","Oriente Petrolero","Fundas","130.00","79.99","50.01","38.47"
25283,"PA","Pasion Albiverde (Store)",,"PA-F3-CN-SMA10S","Oriente Petrolero","Fundas","130.00","79.99","50.01","38.47"
25283,"PA","Pasion Albiverde (Store)",,"PA-F3-CN-SMA20","Oriente Petrolero","Fundas","130.00","79.99","50.01","38.47"
25283,"PA","Pasion Albiverde (Store)",,"PA-F3-CN-APIX","Oriente Petrolero","Fundas","130.00","79.99","50.01","38.47"
25283,"PA","Pasion Albiverde (Store)",,"PA-F3-CN-API7","Oriente Petrolero","Fundas","130.00","79.99","50.01","38.47"
25307,"PA","Pasion Albiverde (Store)",,"PA-F4-CB-SMA10","Oriente Petrolero","Fundas","130.00","79.99","50.01","38.47"
25307,"PA","Pasion Albiverde (Store)",,"PA-F4-CB-API7","Oriente Petrolero","Fundas","130.00","79.99","50.01","38.47"
25329,"PA","Pasion Albiverde (Store)",,"PA-F1-CN-AP-IX","Oriente Petrolero","Fundas","130.00","79.99","50.01","38.47"
25329,"PA","Pasion Albiverde (Store)",,"PA-F1-CN-AP-I7","Oriente Petrolero","Fundas","130.00","79.99","50.01","38.47"
25337,"PA","Pasion Albiverde (Store)",,"PA-F1-CN-SM-S10","Oriente Petrolero","Fundas","130.00","79.99","50.01","38.47"
25337,"PA","Pasion Albiverde (Store)",,"PA-F1-CN-SM-A10","Oriente Petrolero","Fundas","130.00","79.99","50.01","38.47"
25386,"PA","Pasion Albiverde (Store)",,"PA-F3-CN-AP-IXS","Oriente Petrolero","Fundas","130.00","79.99","50.01","38.47"
25386,"PA","Pasion Albiverde (Store)",,"PA-F3-CN-AP-IX","Oriente Petrolero","Fundas","130.00","79.99","50.01","38.47"
25402,"PA","Pasion Albiverde (Store)",,"PA-F3-CN-HW-M20L","Oriente Petrolero","Fundas","130.00","79.99","50.01","38.47"
25413,"PA","Pasion Albiverde (Store)",,"PA-F4-CB-AP-I8","Oriente Petrolero","Fundas","130.00","79.99","50.01","38.47"
25419,"PA","Pasion Albiverde (Store)",,"PA-F4-CB-SM-A30","Oriente Petrolero","Fundas","130.00","79.99","50.01","38.47"
25419,"PA","Pasion Albiverde (Store)",,"PA-F4-CB-SM-A50","Oriente Petrolero","Fundas","130.00","79.99","50.01","38.47"
25427,"PA","Pasion Albiverde (Store)",,"PA-F4-CB-HW-Y9P2019","Oriente Petrolero","Fundas","130.00","79.99","50.01","38.47"
26611,"PA","Pasion Albiverde (Store)",,"T1D7","Oriente Petrolero","Tazas","60.00","39.99","20.01","33.35"
26613,"PA","Pasion Albiverde (Store)",,"T1D8","Oriente Petrolero","Tazas","60.00","39.99","20.01","33.35"
26615,"PA","Pasion Albiverde (Store)",,"T1D9","Oriente Petrolero","Tazas","60.00","39.99","20.01","33.35"
26617,"PA","Pasion Albiverde (Store)",,"VC1D1","Oriente Petrolero","Uncategorized","100.00","65.00","35.00","35.00"
26619,"PA","Pasion Albiverde (Store)",,"VC1D2","Oriente Petrolero","Uncategorized","100.00","65.00","35.00","35.00"
26621,"PA","Pasion Albiverde (Store)",,"VC1D3","Oriente Petrolero","Uncategorized","100.00","65.00","35.00","35.00"
27088,"PA","Pasion Albiverde (Store)",,"","Oriente Petrolero","Tazas",,,"0.00","0.00"
27091,"PA","Pasion Albiverde (Store)",,"","Oriente Petrolero","Uncategorized",,,"0.00","0.00"
27721,"PA","Pasion Albiverde (Store)",,"PA-D10-CB-T10","Oriente Petrolero","Poleras","120.00","89.99","30.01","25.01"
27747,"PA","Pasion Albiverde (Store)",,"PA-D12-CB-T12","Oriente Petrolero","Poleras","140.00","99.99","40.01","28.58"
27773,"PA","Pasion Albiverde (Store)",,"PA-D14-CN-T14","Oriente Petrolero","Poleras","168.00","125.00","43.00","25.60"
27773,"PA","Pasion Albiverde (Store)",,"PA-D14-CN-T10","Oriente Petrolero","Poleras","168.00","125.00","43.00","25.60"
27773,"PA","Pasion Albiverde (Store)",,"PA-D14-CN-T4","Oriente Petrolero","Poleras","168.00","125.00","43.00","25.60"
27799,"PA","Pasion Albiverde (Store)",,"PA-D13-CP-T14","Oriente Petrolero","Poleras","145.00","115.00","30.00","20.69"
27799,"PA","Pasion Albiverde (Store)",,"PA-D13-CP-T4","Oriente Petrolero","Poleras","145.00","115.00","30.00","20.69"
27799,"PA","Pasion Albiverde (Store)",,"PA-D13-CB-T4","Oriente Petrolero","Poleras","145.00","115.00","30.00","20.69"
27799,"PA","Pasion Albiverde (Store)",,"PA-D13-CN-T14","Oriente Petrolero","Poleras","145.00","115.00","30.00","20.69"
27799,"PA","Pasion Albiverde (Store)",,"PA-D13-CB-T10","Oriente Petrolero","Poleras","145.00","115.00","30.00","20.69"
27799,"PA","Pasion Albiverde (Store)",,"PA-D13-CP-T8","Oriente Petrolero","Poleras","145.00","115.00","30.00","20.69"
27819,"PA","Pasion Albiverde (Store)",,"PAD9CNT4","Oriente Petrolero","Poleras","120.00","49.99","70.01","58.34"
27819,"PA","Pasion Albiverde (Store)",,"PAD9CBT12","Oriente Petrolero","Poleras","120.00","49.99","70.01","58.34"
27886,"PA","Pasion Albiverde (Store)",,"D9CNT12","Oriente Petrolero","Poleras","120.00","49.99","70.01","58.34"
27886,"PA","Pasion Albiverde (Store)",,"D9CNT10","Oriente Petrolero","Poleras","120.00","49.99","70.01","58.34"
27960,"PA","Pasion Albiverde (Store)",,"D11-CB-T10","Oriente Petrolero","Poleras","140.00","99.99","40.01","28.58"
27960,"PA","Pasion Albiverde (Store)",,"D11-CB-T4","Oriente Petrolero","Poleras","140.00","99.99","40.01","28.58"
27974,"PA","Pasion Albiverde (Store)",,"D10CNT8","Oriente Petrolero","Poleras","120.00","49.99","70.01","58.34"
27994,"PA","Pasion Albiverde (Store)",,"D10CBT14","Oriente Petrolero","Poleras","120.00","49.99","70.01","58.34"
28054,"PA","Pasion Albiverde (Store)",,"D13CNT8","Oriente Petrolero","Poleras","145.00","69.99","75.01","51.73"
28054,"PA","Pasion Albiverde (Store)",,"D13CNT12","Oriente Petrolero","Poleras","145.00","69.99","75.01","51.73"
28096,"PA","Pasion Albiverde (Store)",,"D14CNT6","Oriente Petrolero","Poleras","168.00","125.00","43.00","25.60"
28096,"PA","Pasion Albiverde (Store)",,"D14CNT8","Oriente Petrolero","Poleras","168.00","125.00","43.00","25.60"
28096,"PA","Pasion Albiverde (Store)",,"D14CNT4","Oriente Petrolero","Poleras","168.00","125.00","43.00","25.60"
28110,"PA","Pasion Albiverde (Store)",,"D14CBT4","Oriente Petrolero","Poleras","168.00","125.00","43.00","25.60"
28124,"PA","Pasion Albiverde (Store)",,"V1-G2-D1-CNN","Oriente Petrolero","Niños","80.00","59.99","20.01","25.01"
28124,"PA","Pasion Albiverde (Store)",,"V1-G2-D1-CNB","Oriente Petrolero","Niños","80.00","59.99","20.01","25.01"
28130,"PA","Pasion Albiverde (Store)",,"V1-G2-D2-CBB","Oriente Petrolero","Niños","80.00","59.99","20.01","25.01"
28130,"PA","Pasion Albiverde (Store)",,"V1-G2-D2-CNN","Oriente Petrolero","Niños","80.00","59.99","20.01","25.01"
28136,"PA","Pasion Albiverde (Store)",,"V1-G2-D3-CNB","Oriente Petrolero","Niños","80.00","59.99","20.01","25.01"
28136,"PA","Pasion Albiverde (Store)",,"V1-G2-D3-CNN","Oriente Petrolero","Niños","80.00","59.99","20.01","25.01"
28136,"PA","Pasion Albiverde (Store)",,"V1-G2-D3-CBB","Oriente Petrolero","Niños","80.00","59.99","20.01","25.01"
28142,"PA","Pasion Albiverde (Store)",,"V1-G2-D4-CNN","Oriente Petrolero","Niños","80.00","59.99","20.01","25.01"
28142,"PA","Pasion Albiverde (Store)",,"V1-G2-D4-CBB","Oriente Petrolero","Niños","80.00","59.99","20.01","25.01"
28142,"PA","Pasion Albiverde (Store)",,"V1-G2-D4-CNB","Oriente Petrolero","Niños","80.00","59.99","20.01","25.01"
28148,"PA","Pasion Albiverde (Store)",,"G2D1CNN","Oriente Petrolero","Niños","80.00","59.99","20.01","25.01"
28150,"PA","Pasion Albiverde (Store)",,"G2D1CNB","Oriente Petrolero","Niños","80.00","59.99","20.01","25.01"
28152,"PA","Pasion Albiverde (Store)",,"G2D1CBB","Oriente Petrolero","Niños","80.00","59.99","20.01","25.01"
28156,"PA","Pasion Albiverde (Store)",,"G2D2CBB","Oriente Petrolero","Niños","80.00","59.99","20.01","25.01"
28158,"PA","Pasion Albiverde (Store)",,"G2D2CNN","Oriente Petrolero","Caps","80.00","59.99","20.01","25.01"
28160,"PA","Pasion Albiverde (Store)",,"G2D3CNN","Oriente Petrolero","Niños","80.00","59.99","20.01","25.01"
28162,"PA","Pasion Albiverde (Store)",,"G2D3CNB","Oriente Petrolero","Niños","80.00","59.99","20.01","25.01"
28164,"PA","Pasion Albiverde (Store)",,"G2D3CBB","Oriente Petrolero","Niños","80.00","59.99","20.01","25.01"
28168,"PA","Pasion Albiverde (Store)",,"G2D4CNN","Oriente Petrolero","Niños","80.00","59.99","20.01","25.01"
28298,"PA","Pasion Albiverde (Store)",,"G2D4CBB","Oriente Petrolero","Niños","80.00","59.99","20.01","25.01"
28300,"PA","Pasion Albiverde (Store)",,"PACK-G2","Oriente Petrolero","Niños","200.00","149.99","50.01","25.01"
28697,"PA","Pasion Albiverde (Store)",,"PA-D15-CB-T2XL","Oriente Petrolero","Poleras","160.00","129.99","30.01","18.76"
28697,"PA","Pasion Albiverde (Store)",,"PA-D15-CN-T2XL","Oriente Petrolero","Poleras","160.00","129.99","30.01","18.76"
28697,"PA","Pasion Albiverde (Store)",,"","Oriente Petrolero","Poleras",,,"0.00","0.00"
28697,"PA","Pasion Albiverde (Store)",,"","Oriente Petrolero","Poleras",,,"0.00","0.00"
28697,"PA","Pasion Albiverde (Store)",,"PA-D15-CN-TS","Oriente Petrolero","Poleras","160.00","129.99","30.01","18.76"
28697,"PA","Pasion Albiverde (Store)",,"PA-D15-CP-TXL","Oriente Petrolero","Poleras","160.00","129.99","30.01","18.76"
28697,"PA","Pasion Albiverde (Store)",,"PA-D15-CP-TL","Oriente Petrolero","Poleras","160.00","129.99","30.01","18.76"
28697,"PA","Pasion Albiverde (Store)",,"PA-D15-CB-TM","Oriente Petrolero","Poleras","160.00","129.99","30.01","18.76"
28697,"PA","Pasion Albiverde (Store)",,"PA-D15-CB-T3XL","Oriente Petrolero","Poleras","160.00","129.99","30.01","18.76"
28697,"PA","Pasion Albiverde (Store)",,"PA-D15-CN-TM","Oriente Petrolero","Poleras","160.00","129.99","30.01","18.76"
28697,"PA","Pasion Albiverde (Store)",,"PA-D15-CN-TL","Oriente Petrolero","Poleras","160.00","129.99","30.01","18.76"
28750,"PA","Pasion Albiverde (Store)",,"PA-D16-CN-TL","Oriente Petrolero","Uncategorized","180.00","148.00","32.00","17.78"
28750,"PA","Pasion Albiverde (Store)",,"PA-D16-CB-TM","Oriente Petrolero","Uncategorized","180.00","148.00","32.00","17.78"
28750,"PA","Pasion Albiverde (Store)",,"PA-D16-CN-TM","Oriente Petrolero","Uncategorized","180.00","148.00","32.00","17.78"
28750,"PA","Pasion Albiverde (Store)",,"PA-D16-CV-TL","Oriente Petrolero","Uncategorized","180.00","148.00","32.00","17.78"
28750,"PA","Pasion Albiverde (Store)",,"PA-D16-CV-TM","Oriente Petrolero","Uncategorized","180.00","148.00","32.00","17.78"
28750,"PA","Pasion Albiverde (Store)",,"PA-D16-CN-TXL","Oriente Petrolero","Uncategorized","180.00","148.00","32.00","17.78"
28750,"PA","Pasion Albiverde (Store)",,"PA-D16-CN-T2XL","Oriente Petrolero","Uncategorized","180.00","148.00","32.00","17.78"
28750,"PA","Pasion Albiverde (Store)",,"PA-D16-CB-T2XL","Oriente Petrolero","Uncategorized","180.00","148.00","32.00","17.78"
28785,"PA","Pasion Albiverde (Store)",,"PA-D17-CN-TL","Oriente Petrolero","Poleras","150.00","115.00","35.00","23.33"
28785,"PA","Pasion Albiverde (Store)",,"PA-D17-CB-TL","Oriente Petrolero","Poleras","150.00","115.00","35.00","23.33"
28785,"PA","Pasion Albiverde (Store)",,"PA-D17-CN-T2XL","Oriente Petrolero","Poleras","150.00","115.00","35.00","23.33"
28785,"PA","Pasion Albiverde (Store)",,"PA-D17-CB-TM","Oriente Petrolero","Poleras","150.00","115.00","35.00","23.33"
28785,"PA","Pasion Albiverde (Store)",,"PA-D17-CN-TXL","Oriente Petrolero","Poleras","150.00","115.00","35.00","23.33"
28785,"PA","Pasion Albiverde (Store)",,"PA-D17-CV-TM","Oriente Petrolero","Poleras","150.00","115.00","35.00","23.33"
28785,"PA","Pasion Albiverde (Store)",,"PA-D17-CN-TS","Oriente Petrolero","Poleras","150.00","115.00","35.00","23.33"
28785,"PA","Pasion Albiverde (Store)",,"PA-D17-CB-T2XL","Oriente Petrolero","Poleras","150.00","115.00","35.00","23.33"
28785,"PA","Pasion Albiverde (Store)",,"PA-D17-CV-T2XL","Oriente Petrolero","Poleras","150.00","115.00","35.00","23.33"
28785,"PA","Pasion Albiverde (Store)",,"PA-D17-CV-T3XL","Oriente Petrolero","Poleras","150.00","115.00","35.00","23.33"
28820,"PA","Pasion Albiverde (Store)",,"PA-D18-CN-TM","Oriente Petrolero","Poleras","170.00","139.99","30.01","17.65"
28820,"PA","Pasion Albiverde (Store)",,"PA-D18-CN-TXL","Oriente Petrolero","Poleras","170.00","139.99","30.01","17.65"
28939,"PA","Pasion Albiverde (Store)",,"D15CBTM","Oriente Petrolero","Poleras","180.00","89.99","90.01","50.01"
28939,"PA","Pasion Albiverde (Store)",,"D15CBTL","Oriente Petrolero","Poleras","180.00","89.99","90.01","50.01"
28939,"PA","Pasion Albiverde (Store)",,"D15CBT2XL","Oriente Petrolero","Poleras","180.00","89.99","90.01","50.01"
28940,"PA","Pasion Albiverde (Store)",,"D15CNTL","Oriente Petrolero","Poleras","180.00","89.99","90.01","50.01"
28940,"PA","Pasion Albiverde (Store)",,"D15CNTM","Oriente Petrolero","Poleras","180.00","89.99","90.01","50.01"
28940,"PA","Pasion Albiverde (Store)",,"D15CNT2XL","Oriente Petrolero","Poleras","180.00","89.99","90.01","50.01"
28940,"PA","Pasion Albiverde (Store)",,"D15CNTXL","Oriente Petrolero","Poleras","180.00","89.99","90.01","50.01"
28940,"PA","Pasion Albiverde (Store)",,"D15CNTS","Oriente Petrolero","Poleras","180.00","89.99","90.01","50.01"
28941,"PA","Pasion Albiverde (Store)",,"D15CPTL","Oriente Petrolero","Poleras","180.00","89.99","90.01","50.01"
28941,"PA","Pasion Albiverde (Store)",,"D15CPT2XL","Oriente Petrolero","Poleras","180.00","89.99","90.01","50.01"
28941,"PA","Pasion Albiverde (Store)",,"D15CPT3XL","Oriente Petrolero","Poleras","180.00","89.99","90.01","50.01"
28942,"PA","Pasion Albiverde (Store)",,"D16CBTM","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
28942,"PA","Pasion Albiverde (Store)",,"D16CBT3XL","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
28943,"PA","Pasion Albiverde (Store)",,"D16CNT2XL","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
28943,"PA","Pasion Albiverde (Store)",,"D16CNTL","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
28943,"PA","Pasion Albiverde (Store)",,"D16CNTS","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
28944,"PA","Pasion Albiverde (Store)",,"D16CVTL","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
28944,"PA","Pasion Albiverde (Store)",,"D16CVTS","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
28945,"PA","Pasion Albiverde (Store)",,"D17CBTXL","Oriente Petrolero","Poleras","160.00","79.99","80.01","50.01"
28945,"PA","Pasion Albiverde (Store)",,"D17CBTL","Oriente Petrolero","Poleras","160.00","79.99","80.01","50.01"
28945,"PA","Pasion Albiverde (Store)",,"D17CBTM","Oriente Petrolero","Poleras","160.00","79.99","80.01","50.01"
28946,"PA","Pasion Albiverde (Store)",,"D17CNTL","Oriente Petrolero","Poleras","160.00","79.99","80.01","50.01"
28946,"PA","Pasion Albiverde (Store)",,"D17CNTXL","Oriente Petrolero","Poleras","160.00","79.99","80.01","50.01"
28946,"PA","Pasion Albiverde (Store)",,"D17CNTS","Oriente Petrolero","Poleras","160.00","79.99","80.01","50.01"
28946,"PA","Pasion Albiverde (Store)",,"D17CNT3XL","Oriente Petrolero","Poleras","160.00","79.99","80.01","50.01"
28946,"PA","Pasion Albiverde (Store)",,"D17CNTM","Oriente Petrolero","Poleras","160.00","79.99","80.01","50.01"
28946,"PA","Pasion Albiverde (Store)",,"D17CNTXS","Oriente Petrolero","Poleras","160.00","79.99","80.01","50.01"
28947,"PA","Pasion Albiverde (Store)",,"D17CVTL","Oriente Petrolero","Poleras","160.00","79.99","80.01","50.01"
28947,"PA","Pasion Albiverde (Store)",,"D17CVTS","Oriente Petrolero","Poleras","160.00","79.99","80.01","50.01"
28947,"PA","Pasion Albiverde (Store)",,"D17CVTM","Oriente Petrolero","Poleras","160.00","79.99","80.01","50.01"
28947,"PA","Pasion Albiverde (Store)",,"D17CVT3XL","Oriente Petrolero","Poleras","160.00","79.99","80.01","50.01"
28949,"PA","Pasion Albiverde (Store)",,"D18CNTS","Oriente Petrolero","Poleras","190.00","95.00","95.00","50.00"
28950,"PA","Pasion Albiverde (Store)",,"D18CVTM","Oriente Petrolero","Poleras","190.00","95.00","95.00","50.00"
28951,"PA","Pasion Albiverde (Store)",,"D19CBTL","Oriente Petrolero","Poleras","190.00","95.00","95.00","50.00"
28952,"PA","Pasion Albiverde (Store)",,"D19CNTXL","Oriente Petrolero","Poleras","190.00","95.00","95.00","50.00"
28952,"PA","Pasion Albiverde (Store)",,"D19CNTL","Oriente Petrolero","Poleras","190.00","95.00","95.00","50.00"
28953,"PA","Pasion Albiverde (Store)",,"D19CPTL","Oriente Petrolero","Poleras","190.00","95.00","95.00","50.00"
28954,"RBN","Rabbona","Polera ARG - Niño","SARD3CNT14","Apparel","Poleras","170.00","129.99","40.01","23.54"
28954,"RBN","Rabbona","Polera ARG - Niño","SARD3CNT12","Apparel","Poleras","170.00","129.99","40.01","23.54"
28955,"PA","Pasion Albiverde (Store)",,"D15CNT12","Oriente Petrolero","Poleras","160.00","69.99","90.01","56.26"
28956,"PA","Pasion Albiverde (Store)",,"D15CPT12","Oriente Petrolero","Poleras","160.00","69.99","90.01","56.26"
28959,"PA","Pasion Albiverde (Store)",,"D17CBT4","Oriente Petrolero","Poleras","150.00","59.99","90.01","60.01"
28959,"PA","Pasion Albiverde (Store)",,"D17CBT14","Oriente Petrolero","Poleras","150.00","59.99","90.01","60.01"
28960,"PA","Pasion Albiverde (Store)",,"D17CNT14","Oriente Petrolero","Poleras","150.00","59.99","90.01","60.01"
28960,"PA","Pasion Albiverde (Store)",,"D17CNT4","Oriente Petrolero","Poleras","150.00","59.99","90.01","60.01"
28973,"PA","Pasion Albiverde (Store)",,"D19CPT12","Oriente Petrolero","Poleras","170.00","125.00","45.00","26.47"
30101,"PA","Pasion Albiverde (Store)",,"RG-G1-D4-CNN","Oriente Petrolero","Caps","70.00","49.99","20.01","28.59"
30145,"PA","Pasion Albiverde (Store)",,"","Oriente Petrolero","Uncategorized",,,"0.00","0.00"
30145,"PA","Pasion Albiverde (Store)",,"","Oriente Petrolero","Uncategorized",,,"0.00","0.00"
30145,"PA","Pasion Albiverde (Store)",,"","Oriente Petrolero","Uncategorized",,,"0.00","0.00"
30299,"PA","Pasion Albiverde (Store)",,"","Oriente Petrolero","Poleras",,,"0.00","0.00"
30344,"PA","Pasion Albiverde (Store)",,"","Oriente Petrolero","Poleras",,,"0.00","0.00"
30373,"PA","Pasion Albiverde (Store)",,"D15CRTMXL","Oriente Petrolero","Poleras","180.00","89.99","90.01","50.01"
30373,"PA","Pasion Albiverde (Store)",,"D15CRTMXS","Oriente Petrolero","Poleras","180.00","89.99","90.01","50.01"
30373,"PA","Pasion Albiverde (Store)",,"D15CRTMM","Oriente Petrolero","Poleras","180.00","89.99","90.01","50.01"
30388,"PA","Pasion Albiverde (Store)",,"D17CRTMXS","Oriente Petrolero","Poleras","160.00","79.99","80.01","50.01"
30388,"PA","Pasion Albiverde (Store)",,"D17CRTMS","Oriente Petrolero","Poleras","160.00","79.99","80.01","50.01"
30402,"PA","Pasion Albiverde (Store)",,"D19CRTMM","Oriente Petrolero","Poleras","190.00","95.00","95.00","50.00"
30564,"PA","Pasion Albiverde (Store)",,"PA-D15-CB-TMS","Oriente Petrolero","Poleras","160.00","129.99","30.01","18.76"
30564,"PA","Pasion Albiverde (Store)",,"PA-D15-CN-TML","Oriente Petrolero","Poleras","160.00","129.99","30.01","18.76"
30564,"PA","Pasion Albiverde (Store)",,"PA-D15-CB-TMM","Oriente Petrolero","Poleras","160.00","129.99","30.01","18.76"
30564,"PA","Pasion Albiverde (Store)",,"PA-D15-CR-TMM","Oriente Petrolero","Poleras","160.00","129.99","30.01","18.76"
30564,"PA","Pasion Albiverde (Store)",,"PA-D15-CB-TML","Oriente Petrolero","Poleras","160.00","129.99","30.01","18.76"
30564,"PA","Pasion Albiverde (Store)",,"PA-D15-CN-TMXL","Oriente Petrolero","Poleras","160.00","129.99","30.01","18.76"
30748,"PA","Pasion Albiverde (Store)",,"PA-D16-CN-TML","Oriente Petrolero","Poleras","180.00","148.00","32.00","17.78"
30770,"PA","Pasion Albiverde (Store)",,"PA-D17-CN-TMM","Oriente Petrolero","Poleras","150.00","115.00","35.00","23.33"
30770,"PA","Pasion Albiverde (Store)",,"PA-D17-CN-TMS","Oriente Petrolero","Poleras","150.00","115.00","35.00","23.33"
30770,"PA","Pasion Albiverde (Store)",,"PA-D17-CB-TML","Oriente Petrolero","Poleras","150.00","115.00","35.00","23.33"
30770,"PA","Pasion Albiverde (Store)",,"PA-D17-CN-TML","Oriente Petrolero","Poleras","150.00","115.00","35.00","23.33"
30792,"PA","Pasion Albiverde (Store)",,"PA-D18-CN-TMM","Oriente Petrolero","Poleras","170.00","139.99","30.01","17.65"
30814,"PA","Pasion Albiverde (Store)",,"PA-D19-CB-TMS","Oriente Petrolero","Poleras","170.00","139.99","30.01","17.65"
30836,"PA","Pasion Albiverde (Store)",,"D15CBTMM","Oriente Petrolero","Poleras","180.00","89.99","90.01","50.01"
30836,"PA","Pasion Albiverde (Store)",,"D15CBTMS","Oriente Petrolero","Poleras","180.00","89.99","90.01","50.01"
30843,"PA","Pasion Albiverde (Store)",,"D15CNTMM","Oriente Petrolero","Poleras","180.00","89.99","90.01","50.01"
30843,"PA","Pasion Albiverde (Store)",,"D15CNTMXL","Oriente Petrolero","Poleras","180.00","89.99","90.01","50.01"
30843,"PA","Pasion Albiverde (Store)",,"D15CNTMS","Oriente Petrolero","Poleras","180.00","89.99","90.01","50.01"
30858,"PA","Pasion Albiverde (Store)",,"D16CNTMS","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
30866,"PA","Pasion Albiverde (Store)",,"D17CBTMS","Oriente Petrolero","Poleras","160.00","79.99","80.01","50.01"
30866,"PA","Pasion Albiverde (Store)",,"D17CBTMXL","Oriente Petrolero","Poleras","160.00","79.99","80.01","50.01"
