order_id,order_date,store_code,customer_key,channel_name,season_type,sport_event_name,niche_term,product_category,line_total,quantity
33313,2022-02-17T12:17:59.000Z,"RBN","5553b6acf51e2344f13ade5f6420e7ae700048f646674616b5a4bd2275fc7832","Other Channels","Regular Period","No Special Event","Boca Juniors","Adult","79.99","1.000"
33313,2022-02-17T12:17:59.000Z,"RBN","5553b6acf51e2344f13ade5f6420e7ae700048f646674616b5a4bd2275fc7832","Other Channels","Regular Period","No Special Event","Boca Juniors","Boca Juniors","0.00","1.000"
33313,2022-02-17T12:17:59.000Z,"RBN","5553b6acf51e2344f13ade5f6420e7ae700048f646674616b5a4bd2275fc7832","Other Channels","Regular Period","No Special Event","Boca Juniors","Adult","0.00","1.000"
33317,2022-02-18T02:21:07.000Z,"RBN","91fc29065ec8512d83cdfa5fb4efd68aa96b8731ec7beb56a94f6bd0341bc963","Manual Admin","Regular Period","No Special Event","Boca Juniors","Adult","79.99","1.000"
33317,2022-02-18T02:21:07.000Z,"RBN","91fc29065ec8512d83cdfa5fb4efd68aa96b8731ec7beb56a94f6bd0341bc963","Manual Admin","Regular Period","No Special Event","Boca Juniors","Boca Juniors","0.00","1.000"
33317,2022-02-18T02:21:07.000Z,"RBN","91fc29065ec8512d83cdfa5fb4efd68aa96b8731ec7beb56a94f6bd0341bc963","Manual Admin","Regular Period","No Special Event","Boca Juniors","Adult","0.00","1.000"
33318,2022-02-18T07:10:14.000Z,"RBN","","Other Channels","Regular Period","No Special Event","Argentina","Adult","137.00","1.000"
33319,2022-02-19T00:13:03.000Z,"RBN","","Point of Sale","Regular Period","No Special Event","Boca Juniors","Adult","59.99","1.000"
33320,2022-02-18T14:21:03.000Z,"RBN","4459a67ca5533a1354012577fc9e322010693387b52d60eaa14a1c81a8aa7ef5","Other Channels","Regular Period","No Special Event","Real Madrid","Adult","79.99","1.000"
33320,2022-02-18T14:21:03.000Z,"RBN","4459a67ca5533a1354012577fc9e322010693387b52d60eaa14a1c81a8aa7ef5","Other Channels","Regular Period","No Special Event","Real Madrid","Real Madrid","0.00","1.000"
33320,2022-02-18T14:21:03.000Z,"RBN","4459a67ca5533a1354012577fc9e322010693387b52d60eaa14a1c81a8aa7ef5","Other Channels","Regular Period","No Special Event","Other Trends","Adult","0.00","1.000"
33323,2022-02-18T23:05:23.000Z,"RBN","","Manual Admin","Regular Period","No Special Event","River Plate","River Plate","39.99","1.000"
33324,2022-02-19T00:28:53.000Z,"RBN","","Point of Sale","Regular Period","No Special Event","Manchester United","Adult","145.00","1.000"
33325,2022-02-19T06:04:58.000Z,"RBN","112faf1ae81b4f03d7279c36f7eebefbd114e83bf641858fcbdf3b6f1d669583","Point of Sale","Regular Period","No Special Event","Argentina","Adult","157.00","1.000"
33326,2022-02-19T03:15:25.000Z,"RBN","a6c49a8fc8f9e646576189fe5a0cfbc68ca89cb4fd9dfce4533486e58fa254a8","Manual Admin","Regular Period","No Special Event","River Plate","River Plate","39.99","1.000"
33327,2022-02-19T03:55:27.000Z,"RBN","4459a67ca5533a1354012577fc9e322010693387b52d60eaa14a1c81a8aa7ef5","Manual Admin","Regular Period","No Special Event","Real Madrid","Adult","79.99","1.000"
33327,2022-02-19T03:55:27.000Z,"RBN","4459a67ca5533a1354012577fc9e322010693387b52d60eaa14a1c81a8aa7ef5","Manual Admin","Regular Period","No Special Event","Real Madrid","Real Madrid","0.00","1.000"
33327,2022-02-19T03:55:27.000Z,"RBN","4459a67ca5533a1354012577fc9e322010693387b52d60eaa14a1c81a8aa7ef5","Manual Admin","Regular Period","No Special Event","Other Trends","Adult","0.00","1.000"
33328,2022-02-19T23:47:36.000Z,"RBN","6a3f90f1d0f90d8ad9ae9c89f79c90471ed37da543ad85411e78a6b3047e3e62","Other Channels","Regular Period","No Special Event","River Plate","Adult","157.00","1.000"
33328,2022-02-19T23:47:36.000Z,"RBN","6a3f90f1d0f90d8ad9ae9c89f79c90471ed37da543ad85411e78a6b3047e3e62","Other Channels","Regular Period","No Special Event","Apparel","Women","157.00","1.000"
33329,2022-02-19T20:10:12.000Z,"RBN","173ed4452ee07674d398c3a9ccc616a27afe6f272626d3b9f39e03547f2fd083","Online Web","Regular Period","No Special Event","Manchester United","Adult","79.99","1.000"
33329,2022-02-19T20:10:12.000Z,"RBN","173ed4452ee07674d398c3a9ccc616a27afe6f272626d3b9f39e03547f2fd083","Online Web","Regular Period","No Special Event","Manchester United","Manchester United","0.00","1.000"
33329,2022-02-19T20:10:12.000Z,"RBN","173ed4452ee07674d398c3a9ccc616a27afe6f272626d3b9f39e03547f2fd083","Online Web","Regular Period","No Special Event","Manchester United","Llaveros","15.00","1.000"
33329,2022-02-19T20:10:12.000Z,"RBN","173ed4452ee07674d398c3a9ccc616a27afe6f272626d3b9f39e03547f2fd083","Online Web","Regular Period","No Special Event","Manchester United","Adult","129.99","1.000"
33329,2022-02-19T20:10:12.000Z,"RBN","173ed4452ee07674d398c3a9ccc616a27afe6f272626d3b9f39e03547f2fd083","Online Web","Regular Period","No Special Event","Manchester United","Adult","0.00","1.000"
33331,2022-02-20T00:06:34.000Z,"RBN","","Point of Sale","Regular Period","No Special Event","Real Madrid","Adult","127.00","1.000"
33332,2022-02-20T00:13:40.000Z,"RBN","","Point of Sale","Regular Period","No Special Event","Liverpool","Adult","59.99","1.000"
33333,2022-02-20T00:29:13.000Z,"RBN","","Point of Sale","Regular Period","No Special Event","PSG","Adult","130.00","1.000"
33334,2022-02-21T23:23:52.000Z,"RBN","","Point of Sale","Regular Period","No Special Event","Real Madrid","Adult","153.00","1.000"
33335,2022-02-20T07:54:57.000Z,"RBN","a5f11a7f12ba49ae8558f3a80a2c674b963800dcfad5bc321d332f0cd125901d","Online Web","Regular Period","No Special Event","Chelsea","Chelsea","15.00","1.000"
33335,2022-02-20T07:54:57.000Z,"RBN","a5f11a7f12ba49ae8558f3a80a2c674b963800dcfad5bc321d332f0cd125901d","Online Web","Regular Period","No Special Event","Chelsea","Adult","59.99","1.000"
33336,2022-02-21T19:39:41.000Z,"RBN","25ad7bc1d9fc8c90d70ffe4ea3bba458c41e4ea6956585ff812775e41637702b","Online Web","Regular Period","No Special Event","River Plate","River Plate","39.99","1.000"
33336,2022-02-21T19:39:41.000Z,"RBN","25ad7bc1d9fc8c90d70ffe4ea3bba458c41e4ea6956585ff812775e41637702b","Online Web","Regular Period","No Special Event","River Plate","Llaveros","15.00","1.000"
33339,2022-02-23T04:48:36.000Z,"RBN","e0e826da0ad27488bfdc0eeaa94295e9356da7dc902566b279130e1b0c8814a8","Other Channels","Regular Period","No Special Event","Chelsea","Caps","79.99","1.000"
33339,2022-02-23T04:48:36.000Z,"RBN","e0e826da0ad27488bfdc0eeaa94295e9356da7dc902566b279130e1b0c8814a8","Other Channels","Regular Period","No Special Event","Chelsea","Adult","149.99","1.000"
33340,2022-02-21T23:44:41.000Z,"RBN","d2b1a5fa87dfb35a46001cf8fe6904a41c0d643fddceeaa58ad3305fa1251d9c","Manual Admin","Regular Period","No Special Event","Chelsea","Chelsea","15.00","1.000"
33340,2022-02-21T23:44:41.000Z,"RBN","d2b1a5fa87dfb35a46001cf8fe6904a41c0d643fddceeaa58ad3305fa1251d9c","Manual Admin","Regular Period","No Special Event","Chelsea","Adult","59.99","1.000"
33342,2022-02-23T07:44:34.000Z,"RBN","","Point of Sale","Regular Period","No Special Event","Barcelona","Adult","59.99","1.000"
33343,2022-02-23T07:05:20.000Z,"RBN","4c21bff7b4edcbd74c224b3229634572b04f8cbaef29eec60eed6f76215995e1","Other Channels","Regular Period","No Special Event","Liverpool","Adult","79.99","1.000"
33343,2022-02-23T07:05:20.000Z,"RBN","4c21bff7b4edcbd74c224b3229634572b04f8cbaef29eec60eed6f76215995e1","Other Channels","Regular Period","No Special Event","Liverpool","Liverpool","0.00","1.000"
33343,2022-02-23T07:05:20.000Z,"RBN","4c21bff7b4edcbd74c224b3229634572b04f8cbaef29eec60eed6f76215995e1","Other Channels","Regular Period","No Special Event","Liverpool","Adult","0.00","1.000"
33344,2022-02-24T02:21:54.000Z,"RBN","","Point of Sale","Regular Period","No Special Event","PSG","Adult","69.99","1.000"
33347,2022-02-24T23:40:58.000Z,"RBN","","Point of Sale","Regular Period","No Special Event","Chelsea","Adult","69.99","1.000"
33347,2022-02-24T23:40:58.000Z,"RBN","","Point of Sale","Regular Period","No Special Event","Manchester United","Caps","59.99","1.000"
33349,2022-02-24T23:02:36.000Z,"RBN","31c87070581c44f09be4e64f855ec30af434e0820b291aef2e28d0a84c6f8225","Manual Admin","Regular Period","No Special Event","River Plate","River Plate","39.99","1.000"
33350,2022-02-25T01:55:25.000Z,"RBN","662b49c8c47626b4071e539e0577863585a9044b4fa4b9c6a329525b65979677","Point of Sale","Regular Period","No Special Event","Liverpool","Adult","145.00","1.000"
33351,2022-02-25T03:16:04.000Z,"RBN","","Point of Sale","Regular Period","No Special Event","PSG","Combos &amp; Ofertas","135.00","1.000"
33352,2022-02-25T03:10:56.000Z,"RBN","3fa0bc6539a816eba37a233259853273f1d78d7dab61ef46ff3b509348dca411","Manual Admin","Regular Period","No Special Event","River Plate","Adult","79.99","1.000"
33352,2022-02-25T03:10:56.000Z,"RBN","3fa0bc6539a816eba37a233259853273f1d78d7dab61ef46ff3b509348dca411","Manual Admin","Regular Period","No Special Event","River Plate","River Plate","0.00","1.000"
33352,2022-02-25T03:10:56.000Z,"RBN","3fa0bc6539a816eba37a233259853273f1d78d7dab61ef46ff3b509348dca411","Manual Admin","Regular Period","No Special Event","River Plate","Adult","0.00","1.000"
33353,2022-02-25T07:01:19.000Z,"RBN","a42e43fcffce866599db115da905ee5f66cec6a168bc2ec43878327589ba89ca","Point of Sale","Regular Period","No Special Event","Boca Juniors","Adult","79.99","1.000"
33353,2022-02-25T07:01:19.000Z,"RBN","a42e43fcffce866599db115da905ee5f66cec6a168bc2ec43878327589ba89ca","Point of Sale","Regular Period","No Special Event","Boca Juniors","Adult","147.00","1.000"
33353,2022-02-25T07:01:19.000Z,"RBN","a42e43fcffce866599db115da905ee5f66cec6a168bc2ec43878327589ba89ca","Point of Sale","Regular Period","No Special Event","Boca Juniors","Adult","0.00","1.000"
33353,2022-02-25T07:01:19.000Z,"RBN","a42e43fcffce866599db115da905ee5f66cec6a168bc2ec43878327589ba89ca","Point of Sale","Regular Period","No Special Event","Barcelona","Adult","69.99","1.000"
33354,2022-02-26T05:24:13.000Z,"RBN","","Point of Sale","Regular Period","No Special Event","Manchester United","Adult","59.99","1.000"
33354,2022-02-26T05:24:13.000Z,"RBN","","Point of Sale","Regular Period","No Special Event","Manchester United","Adult","169.99","1.000"
33386,2022-02-26T06:28:00.000Z,"RBN","","Other Channels","Regular Period","No Special Event","Real Madrid","Adult","59.99","1.000"
33387,2022-02-26T05:54:22.000Z,"RBN","074b0a199f2260e3119f3a5195e950ef681beb145de829390659d8845fe45900","Manual Admin","Regular Period","No Special Event","Boca Juniors","Boca Juniors","39.99","1.000"
33388,2022-02-26T06:56:30.000Z,"RBN","","Other Channels","Regular Period","No Special Event","PSG","Combos &amp; Ofertas","135.00","1.000"
33389,2022-02-26T07:08:24.000Z,"RBN","","Point of Sale","Regular Period","No Special Event","Boca Juniors","Adult","79.99","1.000"
33389,2022-02-26T07:08:24.000Z,"RBN","","Point of Sale","Regular Period","No Special Event","Boca Juniors","Boca Juniors","0.00","1.000"
33389,2022-02-26T07:08:24.000Z,"RBN","","Point of Sale","Regular Period","No Special Event","Boca Juniors","Adult","0.00","1.000"
33390,2022-02-26T23:48:54.000Z,"RBN","","Point of Sale","Regular Period","No Special Event","Alemania","Adult","59.99","1.000"
33393,2022-03-04T02:34:40.000Z,"RBN","","Other Channels","Regular Period","No Special Event","Alemania","Adult","143.00","1.000"
33403,2022-03-04T03:42:22.000Z,"RBN","","Other Channels","Regular Period","No Special Event","Barcelona","Adult","79.99","1.000"
33403,2022-03-04T03:42:22.000Z,"RBN","","Other Channels","Regular Period","No Special Event","Barcelona","Barcelona","0.00","1.000"
33403,2022-03-04T03:42:22.000Z,"RBN","","Other Channels","Regular Period","No Special Event","Barcelona","Adult","0.00","1.000"
33404,2022-03-04T07:05:13.000Z,"RBN","","Other Channels","Regular Period","No Special Event","Liverpool","Adult","59.99","1.000"
33405,2022-03-04T07:07:30.000Z,"RBN","","Point of Sale","Regular Period","No Special Event","River Plate","Adult","165.00","1.000"
33406,2022-03-05T22:51:57.000Z,"RBN","","Other Channels","Regular Period","No Special Event","River Plate","Adult","149.99","1.000"
33408,2022-03-05T23:31:04.000Z,"RBN","","Point of Sale","Regular Period","No Special Event","PSG","Adult","139.99","1.000"
33409,2022-03-06T00:03:03.000Z,"RBN","","Other Channels","Regular Period","No Special Event","Real Madrid","Real Madrid","39.99","1.000"
33409,2022-03-06T00:03:03.000Z,"RBN","","Other Channels","Regular Period","No Special Event","Real Madrid","Adult","59.99","1.000"
33410,2022-03-05T23:44:57.000Z,"RBN","","Manual Admin","Regular Period","No Special Event","Real Madrid","Adult","153.00","1.000"
33411,2022-03-06T00:16:53.000Z,"RBN","","Point of Sale","Regular Period","No Special Event","River Plate","Adult","149.99","1.000"
33412,2022-03-06T06:20:59.000Z,"RBN","","Other Channels","Regular Period","No Special Event","River Plate","Adult","149.99","1.000"
33412,2022-03-06T06:20:59.000Z,"RBN","","Other Channels","Regular Period","No Special Event","Boca Juniors","Adult","139.99","1.000"
33413,2022-03-06T06:47:11.000Z,"RBN","","Point of Sale","Regular Period","No Special Event","Manchester United","Adult","59.99","1.000"
33413,2022-03-06T06:47:11.000Z,"RBN","","Point of Sale","Regular Period","No Special Event","Manchester United","Adult","159.99","1.000"
33414,2022-03-06T07:10:47.000Z,"RBN","","Other Channels","Regular Period","No Special Event","Alemania","Adult","69.99","1.000"
33415,2022-03-10T04:57:20.000Z,"RBN","","Point of Sale","Regular Period","No Special Event","Liverpool","Adult","59.99","1.000"
33514,2022-03-08T16:12:59.000Z,"RBN","4c21bff7b4edcbd74c224b3229634572b04f8cbaef29eec60eed6f76215995e1","Other Channels","Regular Period","No Special Event","Liverpool","Liverpool","15.00","1.000"
33514,2022-03-08T16:12:59.000Z,"RBN","4c21bff7b4edcbd74c224b3229634572b04f8cbaef29eec60eed6f76215995e1","Other Channels","Regular Period","No Special Event","Liverpool","Adult","189.99","1.000"
33550,2022-03-10T06:30:25.000Z,"RBN","ba9f5e4f76800d57d46de5b8df5fd0c39ac2bab6c4d4110581256093d9b12913","Point of Sale","Regular Period","No Special Event","Chelsea","Adult","139.99","1.000"
33550,2022-03-10T06:30:25.000Z,"RBN","ba9f5e4f76800d57d46de5b8df5fd0c39ac2bab6c4d4110581256093d9b12913","Point of Sale","Regular Period","No Special Event","Chelsea","Adult","149.99","1.000"
33551,2022-03-11T07:14:20.000Z,"RBN","","Point of Sale","Regular Period","No Special Event","Manchester United","Adult","159.99","1.000"
33552,2022-03-10T22:19:38.000Z,"RBN","f54f89e4491e8bdf5c0f96271b8e283238301aaecba93b7fbcc81313fdd50a93","Manual Admin","Regular Period","No Special Event","Manchester United","Adult","79.99","1.000"
33552,2022-03-10T22:19:38.000Z,"RBN","f54f89e4491e8bdf5c0f96271b8e283238301aaecba93b7fbcc81313fdd50a93","Manual Admin","Regular Period","No Special Event","Manchester United","Manchester United","0.00","1.000"
33552,2022-03-10T22:19:38.000Z,"RBN","f54f89e4491e8bdf5c0f96271b8e283238301aaecba93b7fbcc81313fdd50a93","Manual Admin","Regular Period","No Special Event","Manchester United","Adult","0.00","1.000"
33556,2022-03-13T04:02:43.000Z,"RBN","","Other Channels","Regular Period","No Special Event","Manchester United","Adult","169.99","1.000"
33556,2022-03-13T04:02:43.000Z,"RBN","","Other Channels","Regular Period","No Special Event","Juventus","Juventus","99.99","1.000"
33556,2022-03-13T04:02:43.000Z,"RBN","","Other Channels","Regular Period","No Special Event","Barcelona","Barcelona","99.99","1.000"
33560,2022-03-13T08:00:21.000Z,"RBN","","Point of Sale","Regular Period","No Special Event","Juventus","Adult","139.99","1.000"
33562,2022-03-15T03:54:44.000Z,"RBN","178c46f0fe9359a84e437415ec2e5ad49d13830e27beab0937d3e2b7052d5c86","Point of Sale","Regular Period","No Special Event","Boca Juniors","Boca Juniors","129.99","1.000"
33562,2022-03-15T03:54:44.000Z,"RBN","178c46f0fe9359a84e437415ec2e5ad49d13830e27beab0937d3e2b7052d5c86","Point of Sale","Regular Period","No Special Event","Juventus","Juventus","135.00","1.000"
33562,2022-03-15T03:54:44.000Z,"RBN","178c46f0fe9359a84e437415ec2e5ad49d13830e27beab0937d3e2b7052d5c86","Point of Sale","Regular Period","No Special Event","Juventus","Adult","149.99","1.000"
33564,2022-03-14T23:36:33.000Z,"RBN","a8faef55c77a7edf5d0e455b5b324950bf3a50fc052d562b36783fe0cff65f71","Online Web","Regular Period","No Special Event","Real Madrid","Choperos","69.99","1.000"
33564,2022-03-14T23:36:33.000Z,"RBN","a8faef55c77a7edf5d0e455b5b324950bf3a50fc052d562b36783fe0cff65f71","Online Web","Regular Period","No Special Event","Real Madrid","Llaveros","15.00","1.000"
33568,2022-03-15T06:03:26.000Z,"RBN","","Point of Sale","Regular Period","No Special Event","Real Madrid","Adult","59.99","1.000"
33569,2022-03-16T01:51:58.000Z,"RBN","edfec7dffe464b657e5bcaf3f84a60a7edab893c8a06ef5d00ee24fba027b241","Point of Sale","Regular Period","No Special Event","Chelsea","Adult","149.99","1.000"
33652,2022-03-15T20:51:37.000Z,"RBN","","Manual Admin","Regular Period","No Special Event","Bolivia","Adult","69.99","1.000"
33654,2022-03-15T21:05:52.000Z,"RBN","701599af718de553d65a80b38c83bbf343f0881cdfb625e1bebdb30b9ff87c01","Manual Admin","Regular Period","No Special Event","Apparel","Poleras","69.99","1.000"
33655,2022-03-15T22:15:42.000Z,"RBN","4c21bff7b4edcbd74c224b3229634572b04f8cbaef29eec60eed6f76215995e1","Online Web","Regular Period","No Special Event","Apparel","Poleras","69.99","1.000"
33655,2022-03-15T22:15:42.000Z,"RBN","4c21bff7b4edcbd74c224b3229634572b04f8cbaef29eec60eed6f76215995e1","Online Web","Regular Period","No Special Event","Liverpool","Choperos","69.99","1.000"
33655,2022-03-15T22:15:42.000Z,"RBN","4c21bff7b4edcbd74c224b3229634572b04f8cbaef29eec60eed6f76215995e1","Online Web","Regular Period","No Special Event","Liverpool","Liverpool","15.00","1.000"
33655,2022-03-15T22:15:42.000Z,"RBN","4c21bff7b4edcbd74c224b3229634572b04f8cbaef29eec60eed6f76215995e1","Online Web","Regular Period","No Special Event","Liverpool","Adult","139.99","1.000"
33656,2022-03-16T01:16:24.000Z,"RBN","25ad7bc1d9fc8c90d70ffe4ea3bba458c41e4ea6956585ff812775e41637702b","Online Web","Regular Period","No Special Event","Liverpool","Adult","379.98","2.000"
33657,2022-03-16T10:34:33.000Z,"RBN","","Other Channels","Regular Period","No Special Event","Liverpool","Adult","143.99","1.000"
33657,2022-03-16T10:34:33.000Z,"RBN","","Other Channels","Regular Period","No Special Event","PSG","Adult","132.30","1.000"
33659,2022-03-16T07:54:41.000Z,"RBN","160537f551434b25d501ac8685895b719b8c711ea7ada31917947caf14822257","Other Channels","Regular Period","No Special Event","Juventus","Choperos","69.99","1.000"
33659,2022-03-16T07:54:41.000Z,"RBN","160537f551434b25d501ac8685895b719b8c711ea7ada31917947caf14822257","Other Channels","Regular Period","No Special Event","Juventus","Juventus","39.99","1.000"
33659,2022-03-16T07:54:41.000Z,"RBN","160537f551434b25d501ac8685895b719b8c711ea7ada31917947caf14822257","Other Channels","Regular Period","No Special Event","Juventus","Juventus","15.00","1.000"
33659,2022-03-16T07:54:41.000Z,"RBN","160537f551434b25d501ac8685895b719b8c711ea7ada31917947caf14822257","Other Channels","Regular Period","No Special Event","Juventus","Adult","119.99","1.000"
33660,2022-03-18T00:23:07.000Z,"RBN","","Point of Sale","Regular Period","No Special Event","PSG","Adult","155.00","1.000"
33661,2022-03-16T17:40:22.000Z,"RBN","13aa563cefe6c16fca07bfac09b8d5c330b41b643c179ce64c561f4b31c0b4a9","Other Channels","Regular Period","No Special Event","Boca Juniors","Boca Juniors","39.99","1.000"
33661,2022-03-16T17:40:22.000Z,"RBN","13aa563cefe6c16fca07bfac09b8d5c330b41b643c179ce64c561f4b31c0b4a9","Other Channels","Regular Period","No Special Event","PSG","PSG","39.99","1.000"
33661,2022-03-16T17:40:22.000Z,"RBN","13aa563cefe6c16fca07bfac09b8d5c330b41b643c179ce64c561f4b31c0b4a9","Other Channels","Regular Period","No Special Event","PSG","Adult","155.00","1.000"
33662,2022-03-16T17:51:13.000Z,"RBN","13aa563cefe6c16fca07bfac09b8d5c330b41b643c179ce64c561f4b31c0b4a9","Other Channels","Regular Period","No Special Event","PSG","Adult","79.99","1.000"
33662,2022-03-16T17:51:13.000Z,"RBN","13aa563cefe6c16fca07bfac09b8d5c330b41b643c179ce64c561f4b31c0b4a9","Other Channels","Regular Period","No Special Event","PSG","Adult","139.99","1.000"
33662,2022-03-16T17:51:13.000Z,"RBN","13aa563cefe6c16fca07bfac09b8d5c330b41b643c179ce64c561f4b31c0b4a9","Other Channels","Regular Period","No Special Event","Boca Juniors","Boca Juniors","39.99","1.000"
33662,2022-03-16T17:51:13.000Z,"RBN","13aa563cefe6c16fca07bfac09b8d5c330b41b643c179ce64c561f4b31c0b4a9","Other Channels","Regular Period","No Special Event","PSG","PSG","0.00","1.000"
33662,2022-03-16T17:51:13.000Z,"RBN","13aa563cefe6c16fca07bfac09b8d5c330b41b643c179ce64c561f4b31c0b4a9","Other Channels","Regular Period","No Special Event","Boca Juniors","Boca Juniors","15.00","1.000"
33662,2022-03-16T17:51:13.000Z,"RBN","13aa563cefe6c16fca07bfac09b8d5c330b41b643c179ce64c561f4b31c0b4a9","Other Channels","Regular Period","No Special Event","PSG","Adult","155.00","1.000"
33662,2022-03-16T17:51:13.000Z,"RBN","13aa563cefe6c16fca07bfac09b8d5c330b41b643c179ce64c561f4b31c0b4a9","Other Channels","Regular Period","No Special Event","PSG","Adult","0.00","1.000"
33664,2022-03-16T23:42:47.000Z,"RBN","6198188e7c5c539539dde34e52225fefc8c3e790352b8136e7c8f02208ce635b","Online Web","Regular Period","No Special Event","Real Madrid","Choperos","69.99","1.000"
33664,2022-03-16T23:42:47.000Z,"RBN","6198188e7c5c539539dde34e52225fefc8c3e790352b8136e7c8f02208ce635b","Online Web","Regular Period","No Special Event","Real Madrid","Adult","129.99","1.000"
33665,2022-03-17T00:04:09.000Z,"RBN","b747918e22505e2458791becc69b5df3e1434f0111304cd0b2051758b4266cd6","Other Channels","Regular Period","No Special Event","Boca Juniors","Boca Juniors","39.99","1.000"
33666,2022-03-17T02:43:40.000Z,"RBN","1703b962a664ccfe2d0eb84fcc4a62ffd72206f6c8bdd7b2e32a191fd2a28caa","Manual Admin","Regular Period","No Special Event","Boca Juniors","Adult","59.99","1.000"
33668,2022-03-18T01:59:03.000Z,"RBN","","Other Channels","Regular Period","No Special Event","Juventus","Choperos","69.99","1.000"
33668,2022-03-18T01:59:03.000Z,"RBN","","Other Channels","Regular Period","No Special Event","Juventus","Juventus","39.99","1.000"
33669,2022-03-18T02:28:07.000Z,"RBN","","Point of Sale","Regular Period","No Special Event","Manchester United","Combos &amp; Ofertas","129.99","1.000"
33670,2022-03-18T02:34:50.000Z,"RBN","","Point of Sale","Regular Period","No Special Event","Tenis","Popsockets","155.00","1.000"
33671,2022-03-18T03:01:16.000Z,"RBN","","Other Channels","Regular Period","No Special Event","Juventus","Adult","149.99","1.000"
33672,2022-03-18T03:39:41.000Z,"RBN","","Other Channels","Regular Period","No Special Event","PSG","Adult","59.99","1.000"
33672,2022-03-18T03:39:41.000Z,"RBN","","Other Channels","Regular Period","No Special Event","Bolivia","Adult","59.99","1.000"
33672,2022-03-18T03:39:41.000Z,"RBN","","Other Channels","Regular Period","No Special Event","Real Madrid","Adult","59.99","1.000"
33673,2022-03-18T04:19:12.000Z,"RBN","","Other Channels","Regular Period","No Special Event","Juventus","Choperos","69.99","1.000"
33673,2022-03-18T04:19:12.000Z,"RBN","","Other Channels","Regular Period","No Special Event","Juventus","Juventus","39.99","1.000"
33674,2022-03-18T05:12:41.000Z,"RBN","","Other Channels","Regular Period","No Special Event","Juventus","Adult","139.99","1.000"
33675,2022-03-18T22:47:59.000Z,"RBN","f430b81e83413867019c48d882862e55d612b5ace29a3b77e636572941bb745e","Point of Sale","Regular Period","No Special Event","Apparel","Poleras","139.98","2.000"
33675,2022-03-18T22:47:59.000Z,"RBN","f430b81e83413867019c48d882862e55d612b5ace29a3b77e636572941bb745e","Point of Sale","Regular Period","No Special Event","Boca Juniors","Boca Juniors","39.99","1.000"
33676,2022-03-18T08:55:52.000Z,"RBN","0f006e2628ddc51bffa5f2e1a1bfdec8c920d9e139da1db19dfff1e8525a61a0","Online Web","Regular Period","No Special Event","Apparel","Poleras","69.99","1.000"
33676,2022-03-18T08:55:52.000Z,"RBN","0f006e2628ddc51bffa5f2e1a1bfdec8c920d9e139da1db19dfff1e8525a61a0","Online Web","Regular Period","No Special Event","Boca Juniors","Boca Juniors","39.99","1.000"
33677,2022-03-18T21:05:48.000Z,"RBN","36b9da0b14d8ca4b99e92702f354190cf140aaa114aaef651bcc6109fcb72a56","Manual Admin","Regular Period","No Special Event","Liverpool","Adult","155.00","1.000"
33677,2022-03-18T21:05:48.000Z,"RBN","36b9da0b14d8ca4b99e92702f354190cf140aaa114aaef651bcc6109fcb72a56","Manual Admin","Regular Period","No Special Event","Inglaterra","Adult","139.99","1.000"
33679,2022-03-19T00:07:20.000Z,"RBN","","Other Channels","Regular Period","No Special Event","Boca Juniors","Adult","165.00","1.000"
33680,2022-03-19T00:55:21.000Z,"RBN","","Other Channels","Regular Period","No Special Event","PSG","Adult","139.99","1.000"
33681,2022-03-19T01:13:35.000Z,"RBN","","Other Channels","Regular Period","No Special Event","Manchester United","Adult","145.00","1.000"
33681,2022-03-19T01:13:35.000Z,"RBN","","Other Channels","Regular Period","No Special Event","Manchester United","Adult","159.99","1.000"
33682,2022-03-19T01:15:24.000Z,"RBN","","Other Channels","Regular Period","No Special Event","Apparel","Poleras","69.99","1.000"
33682,2022-03-19T01:15:24.000Z,"RBN","","Other Channels","Regular Period","No Special Event","Boca Juniors","Boca Juniors","29.99","1.000"
33682,2022-03-19T01:15:24.000Z,"RBN","","Other Channels","Regular Period","No Special Event","Chelsea","Chelsea","29.99","1.000"
33682,2022-03-19T01:15:24.000Z,"RBN","","Other Channels","Regular Period","No Special Event","Barcelona","Adult","135.00","1.000"
33683,2022-03-19T01:41:48.000Z,"RBN","","Other Channels","Regular Period","No Special Event","River Plate","Adult","59.99","1.000"
33684,2022-03-19T03:42:59.000Z,"RBN","","Other Channels","Regular Period","No Special Event","Real Madrid","Choperos","69.99","1.000"
33685,2022-03-19T03:52:23.000Z,"RBN","","Other Channels","Regular Period","No Special Event","Manchester United","Choperos","69.99","1.000"
33686,2022-03-19T04:18:27.000Z,"RBN","","Other Channels","Regular Period","No Special Event","Argentina","Adult","157.00","1.000"
33687,2022-03-19T04:20:45.000Z,"RBN","","Other Channels","Regular Period","No Special Event","Chelsea","Caps","79.99","1.000"
33687,2022-03-19T04:20:45.000Z,"RBN","","Other Channels","Regular Period","No Special Event","Chelsea","Chelsea","0.00","1.000"
33687,2022-03-19T04:20:45.000Z,"RBN","","Other Channels","Regular Period","No Special Event","Chelsea","Adult","0.00","1.000"
33688,2022-03-19T05:07:38.000Z,"RBN","","Other Channels","Regular Period","No Special Event","Boca Juniors","Adult","59.99","1.000"
33689,2022-03-19T23:20:39.000Z,"RBN","","Other Channels","Regular Period","No Special Event","Liverpool","Adult","79.99","1.000"
