customer_key,customer_segment,monetary,frequency,recency_days,top_niche,top_channel,unique_niches_bought,cross_sell_status,service_level
b4df2ed812caedc0355272f5669b162067ed43ef954abe8384b1769771cc24d8,Potential Loyalist,104.99,1,291,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
ad11ee0f620f355a2be52ca6946ab572cf6a7aac31188620f6230dc1a730b6b8,Potential Loyalist,104.99,1,357,Bolivia,Manual Admin,1,Single-Niche,Low Touch
b435d1f08d466254d0823a88101eedb062d6f8028afb87bd8f895b58862007ef,At Risk,105.00,1,1052,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
e9812046cdea46d616164016a86aa2b063dd8a80fc233a5a9868eed6db190351,Lost,106.99,1,1836,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
943fe39d3bc2995578a03aa20bf2a95c87767f114eab60167dd7c77d0d8d3345,Potential Loyalist,107.00,1,457,Oriente Petrolero,Other Channels,1,Single-Niche,Low Touch
ac366007b912070642d6f6fea2b3b04ac9dd3224a884e9cecee2008aa1cebd98,Potential Loyalist,109.97,1,685,Barcelona,Online Web,1,Single-Niche,Low Touch
d83e4c7b9c6b964d330f3254236a2d11cb911e16a75715e9346f523d0b95fe80,Lost,109.97,1,1018,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
6b45e2a5f787566be6d36483c95d9efaf9b301a170e7ffbc4181c8abbb1952bb,Lost,109.97,1,1196,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
9adca8e0ff863273dd7967ee840511d2978842681886720646010bef205e3be4,At Risk,109.97,1,1018,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
d81430bbf1bf94ccbb2c86662a6e3701f2349659559c3bf034ff505172528302,Potential Loyalist,109.97,1,767,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
15df85d988ff54f6450d49193c9f2f64ca6d203ac182f9da662565eeff02fce0,New Customers,109.98,1,501,Formula 1,Manual Admin,1,Single-Niche,Low Touch
1d2c96b41ca707b5031b5eaff85b00a35edfba29b73776628d09375a1d0ddec7,New Customers,109.98,1,496,Better Call Saul,Manual Admin,1,Single-Niche,Low Touch
7acb8db24c39a92a0bd6ddc95f97aa3b7246bc0453c74b8ef1e12ca5ce38b904,New Customers,109.98,1,482,Formula 1,Online Web,1,Single-Niche,Low Touch
0f006e2628ddc51bffa5f2e1a1bfdec8c920d9e139da1db19dfff1e8525a61a0,Potential Loyalist,109.98,1,653,Boca Juniors,Manual Admin,2,Multi-Niche,Low Touch
98dcd9ad9db2982ca3aa48a82bb991f60a2a495fd0c5595af84188029bacb08e,Potential Loyalist,109.98,1,484,Formula 1,Manual Admin,1,Single-Niche,Low Touch
be4e40cffceeb7d6efe848e4519aac650c2fc80483fa8ce6167c3493e46f7e24,At Risk,109.98,1,1195,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
879a54abcd7d8134af218126b57a5378826b4e15e20313dc8c61a033219cd196,Potential Loyalist,109.98,1,383,Formula 1,Online Web,1,Single-Niche,Low Touch
56c0a828d5e3560bbaec3cc45cf805c0bc8adeb29f4ac10eb729d9d0cbf3a61f,New Customers,109.99,1,337,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
c9de7f3b92f5700002659fcb37f017f7bd8f9dbb3b219f145a8b54d8ab771ece,New Customers,109.99,1,374,Oriente Petrolero,Point of Sale,2,Multi-Niche,Low Touch
d46f41ca15f333c933524aff554cb4784e24d9be479870828fdbdc1cf277a0dc,New Customers,109.99,1,340,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
3c8dd8cd10e1a2472f3888f4aa305b2b28b1a46f4df8bdc8d159d5ff7bb77a6a,At Risk,109.99,1,1161,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
cac2aec24515542495e1c9046f100dd5f717b4c8041dd062cd3487a1a519ac2d,At Risk,109.99,1,1310,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
f12471ee59a621384a5f9d50a8ea9b931ab30b9c3bcb347cd65692e1a4356f56,At Risk,109.99,1,908,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
bd4b33881a111a5a3b8a1822e430f2387a0fdbc8465daf4ec4c8f4fd5a445103,At Risk,109.99,2,1183,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
b0fac8e9074be1a7e20c3923b6134dd7b249e7cc62e4407a9497ce8d9bc32563,Lost,110.00,1,1020,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
099bfe3ed8141132f8c7d451e9be313889f469b197776593040c59e472ee137d,Potential Loyalist,112.00,1,787,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
9510bbfe6fbe0ae5721ced9c8bc7b528fd4e2e8c1f199ef2baa7f2ba617ad426,New Customers,114.98,1,376,Juventus,Online Web,1,Single-Niche,Low Touch
412249cc18f908588b614a341ab66c83e994b1a566e48ee31cf9a1b6e37bc213,At Risk,114.98,1,999,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
54fc15bfc97fac6cc8301ef067a3503b28340a694037e5c41dbf15543ad1b009,Potential Loyalist,114.99,1,661,Oriente Petrolero,Manual Admin,2,Multi-Niche,Low Touch
e194d0767c9832c31286a97e6f51281c0bace145a21abc44c69bd94eae16f9cf,At Risk,114.99,2,1035,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
e7fc77a67d3f55225f85e6aaa2eb081d38dfe4ae1aaa1ea54b7e0715f17a9388,New Customers,115.00,1,630,Oriente Petrolero,Other Channels,1,Single-Niche,Low Touch
e0dc4bec1f42e759e805b6cae3c4a5d10e012a376b15393177ea648f28aa6452,Lost,115.00,1,992,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
ff1b91e23f979fe8343342c7a43f91553d9e0c1ceca0088f4e0087b0bf37f896,New Customers,115.00,1,630,Oriente Petrolero,Other Channels,1,Single-Niche,Low Touch
65f0fe250abf7f2bfb2cef0335a3440b0ba7cd182db543f07a55febd7626769e,Lost,115.00,1,953,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
9690a8ec88834cd8c598c22b424009e19bffad788fb52d0650b2d3ed68eef74c,Lost,115.00,1,868,PSG,Other Channels,1,Single-Niche,Low Touch
b885efd90777a43f14ee3f12f435ec1c475867f99926029cfd82593bbea6c10b,Lost,115.00,1,864,Alemania,Other Channels,1,Single-Niche,Low Touch
b5d91f5bae76f3cd00a81a2732c93ccbfd89ce942a3532d58317cbdeba4461a3,Potential Loyalist,115.00,1,739,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
17802d5aab1a3d6b279a70d144c9547ed89374570c22d3314cbed0fd8b765802,At Risk,115.00,1,907,Brasil,Online Web,1,Single-Niche,Low Touch
ab6e8edf57ea96206c50ae629f2566c3a7e344c13e3eb9e707e3c2203f0e7867,At Risk,115.00,1,950,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
956bf69049abe9d3be52d1e304ae9812c93d7abea7612e2025850a64f8761e13,At Risk,115.00,1,855,PSG,Manual Admin,1,Single-Niche,Low Touch
19c2ca65d346fe6e8c98fcabefbe45c0a721e28bc8d452756e6c5782837c67e2,At Risk,115.00,1,828,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
9ea0fbeb52a9ce06a1b3f6a2028f245d02aec65fa227e3077e45ba48694add8b,At Risk,115.00,1,924,Argentina,Manual Admin,1,Single-Niche,Low Touch
b5d9c4bf568757dec666b34a6b79de9a0b893020fd550909d316bc8c6f5f43b9,Potential Loyalist,115.00,1,725,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
0a80fdb79fab1d2d55dc6cb0b3c5872aea8c999c4896054be4b1791192f912cf,At Risk,116.00,1,1102,Apparel,Manual Admin,1,Single-Niche,Low Touch
865373f784b929a238702b15482d628a4fbb66da3cea77beb5591504d7256afe,Lost,116.99,1,1836,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
2ab4157c11ad4e65391c4a06c1f161339a555e1d620462776146ee20cf5e031f,Lost,116.99,1,1836,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
1df63860bd384f40b848edc9e9d78bf9d6b961e66b8e79c9994bd2fd8154a4db,Lost,116.99,1,1839,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
85aa0b77f52339ba2bf462611bf90cf36c5260956b8e1804ad0495cfc73b52f0,Lost,116.99,1,1835,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
7575922caadad696eccbf1c102a4741079558feef65e63fcd10dd9f2b061ee52,Lost,116.99,1,1810,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
58548d68f720d8d58724b2d70b4f691da8d533088211c1fabfa8ad87678d5009,Lost,116.99,1,1836,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
df5a169638df0162da78718f445385a4affca7197217a769a99342bc2f9246e6,Lost,116.99,1,1835,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
e80768e712373f16c2094ba7dcc616fe90e4286bbf2ce7bd6f1617b44fbed4dc,Lost,116.99,1,1840,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
9241de11fa2e31ccc71beec5933ddaf664ac2e4076a8350f292e2785cc62555d,Lost,116.99,1,1836,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
4e48029fc262629478757faaee68930573fd6a56d63cb69aa1d3f48e87713206,Lost,116.99,1,1845,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
2b04c02f9851c47d5620fd3846b3be7a8941dade3528f6eacc5478b9ddde5bce,Lost,116.99,1,1835,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
fbccdd8825ae2f60880eecde56d43657cf92269d3b6a3cdc0c154e2cd4e9ef94,At Risk,116.99,1,1836,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
69927de007abb9c306e39801da730912a6ef49b8ff36bfa6ea5fbbb9280a5a47,At Risk,116.99,1,1833,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
8e5b82340975ea855f33a326713c90f276f00856e7e4e2391a5fad2d81471778,At Risk,116.99,1,1846,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
a41da921771cb202d350f2f4d20da275688581c489736a45b3b31dcc57a1d94d,At Risk,116.99,1,1835,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
43fe0cddcde8179477342771217e43a57118fa0871a9d804e8837cbd511bdb96,At Risk,116.99,1,1819,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
a09441bb4d386681c76308b10a93d140d66e95206f96bb35ede733595e9e327e,At Risk,116.99,1,1837,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
dd5ddc9884f93b8c77361c6869bef0a8ed61b3f9ea71f8a9f877bcf8685a75c3,At Risk,116.99,1,1828,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
a7608fd799a16515895b07c3d66b0cc59ee99558282b93dbb435eb855ddd9118,At Risk,116.99,1,1847,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
221089b55903b0214297aa6d005e58633543474679f2ff390570aa3574717340,At Risk,116.99,1,1836,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
4b53352a9c8102b32906d93c7172fce3226dd2a6fc0a0635e96276b31b10377a,At Risk,116.99,1,1834,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
33c8ca382a0835392cd1b508d2761649bb58bddda62890e1014997993eaeb72f,At Risk,116.99,1,1839,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
45be792e236b50d81107de3777b0b22e2e586a361860010e1840e88d6b343ca8,At Risk,119.00,1,1021,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
ea045376280fc6c290403d86dcedd0587ca53de6c23365c39a589ee86ead0f15,Lost,119.97,1,1022,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
2c35425d744f39abc3a7fde7129cd2d2a21dda6522647fd0e876e2be9c7fa085,Potential Loyalist,119.97,1,764,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
5e069ab00ad5673e062df2e86c4ba94da19059b7b83d6a9a80ce5b7430124a7f,Lost,119.97,1,1164,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
f83d852a8184b4775df727b66d997453ec82c4a8f726e5eaa47dd0a3133ec86a,Lost,119.97,1,1017,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
3f403212a55294e42109ca0e92bf7f7342029a774b8fa00d7abb35e3a4966ada,Lost,119.97,1,1385,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
de6d8a4a7f00d856acda83ec2c5b5546d1b65dcc99ab75ed0696b778a217a6d8,Lost,119.97,1,1182,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
3b41ea8a9d242848289fdc8dcc2ec861ee59702b0227b23422eaf89e4e4e77dd,Lost,119.97,1,1200,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
5a9e88223e8a7ed0d9725df0ffa5cd75fd337ae0fd8d559f58181d8da36dfb11,Lost,119.97,1,1207,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
6d7fa8d00f47c479a15dfb8c9d0a40a1bd3396724ab3dabb08f18f34086d5c88,At Risk,119.97,1,1196,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
6cb170b6efd9a833d663144ad54e33b21c8eb68d93f0624b8fba5707d7198f0e,At Risk,119.97,1,884,Bolivia,Online Web,3,Multi-Niche,Low Touch
7f304a9ab8d69bdbb2c8c5fd304f966642f9f305676ebbc4d40e66a1609e90b5,Potential Loyalist,119.97,1,293,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
73e40ebb658e25b65adf2d6e37947ccbacb5472d2de4201a8347b2a4bd7b1db2,At Risk,119.97,1,891,Italia,Online Web,3,Multi-Niche,Low Touch
f1928280a5dbc27f271001e836e2d2b195f0ba211f29c353d67faddc2485b2a4,Lost,119.98,1,1491,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
c5fabe5f33df8b52cb7a3f49274a7617b46f4b208a2fb796d5617806e1b242a5,Potential Loyalist,119.98,1,719,Boca Juniors,Online Web,1,Single-Niche,Low Touch
1308ee76267a25dba907ed39153571d851c9d35e916adb889c95b7f34dbb14c5,Potential Loyalist,119.98,1,705,Bolivia,Other Channels,2,Multi-Niche,Low Touch
a99b131e0e199d6672a7cda5840f1be12a3a5f9e43da6a8af1729c71db7d9884,Lost,119.98,1,1135,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
9ea756ba4e55fa9c234c6578f86db9297d06580d85acbcbeabea2d6ece22b0f0,New Customers,119.98,1,629,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
8d33181821b4b86044cb4650fd663a2aa7546d970fd0ba5744dffd319b567e47,Lost,119.98,1,1487,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
d378ea43eeef76d87917b027cb6d74472711282d91f59300711464aba0f48913,Potential Loyalist,119.98,2,500,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
dc0c84d0eb440bf3b966120af146cb6001e79f8d443f58fac7b9137f8d99c238,New Customers,119.98,1,620,Oriente Petrolero,Online Web,2,Multi-Niche,Low Touch
065622c5490f88baa189542d9877ba755ed9fef910919b4856fba57a12f5946b,Lost,119.98,1,1024,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
919e1cdb365f922378d4b3f3430ee9f731b42e0c659e4c574d7b724610a424ae,Potential Loyalist,119.98,1,673,Oriente Petrolero,Point of Sale,1,Single-Niche,Low Touch
10ea06852ce78ff53ff4d40f4e5a0dc819ac61d0851034855d21e02ddad18c92,New Customers,119.98,1,562,Juventus,Online Web,2,Multi-Niche,Low Touch
a7917d85c2eb36cb68df0677ebf5c965f6124dbf5e99eb86aff24f65667c8849,Lost,119.98,1,1201,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
9d6900a133a7bf48eaec40bbdaffce90807ff2515d6ec59ebddbd7ee8b9c0419,Potential Loyalist,119.98,2,555,Tenis,Online Web,1,Single-Niche,Low Touch
27f4539a5ca1b3223ca65a300c709f550de77138dd3cf62bb280292ee8ec3718,Lost,119.98,1,1254,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
f612480f4245d63a26513e056af1333c8e47d27d394fefd2b3d228162bb229bc,New Customers,119.98,1,402,Juventus,Online Web,1,Single-Niche,Low Touch
d8afe9dc26977608c60824dc872cc1fb7f94277f13a504109c13ea057f318933,Potential Loyalist,119.98,1,655,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
790eebf4995d6f4cbd0cc10c5344cff080bc641ab058d168f1db4e4e2a74b5b3,New Customers,119.98,1,591,Formula 1,Online Web,1,Single-Niche,Low Touch
b8feb4c179bcc994f2c86dd5d0178052b5ba92f41b9fe2341029f46eb15f7124,Potential Loyalist,119.98,1,704,Oriente Petrolero,Other Channels,2,Multi-Niche,Low Touch
90f308e5bb3ebb8414effc5216c952ce332b6e7d34e3d081e2d76c8fe969dc3a,Potential Loyalist,119.98,1,664,Tenis,Online Web,2,Multi-Niche,Low Touch
edd7237098a0efee60a649fb981ddabbd4f4bfccc9337646a3bb68e3131b65da,New Customers,119.98,1,572,Tenis,Manual Admin,1,Single-Niche,Low Touch
d057db48a5d01cd5abcb1458bd8b9569305a81c103b593a53081c65ef10be510,New Customers,119.98,1,318,PSG,Manual Admin,2,Multi-Niche,Low Touch
e764ca26dd534b92fe962b9178c6388cd833d5b80b49bb6022a2cbb2ddc25111,Potential Loyalist,119.98,1,678,Formula 1,Online Web,1,Single-Niche,Low Touch
817e4f4ed5755e0e96eced4f305a76663751901e2c0a50d4668f290f235d5034,Potential Loyalist,119.98,2,493,Oriente Petrolero,Other Channels,1,Single-Niche,Low Touch
555945ef31f08dd989695a0fb7a120267a9479dc050797205dae95d7929760c7,At Risk,119.98,2,1018,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
548c7ce30460515fb407b4fb46a09d411bf2d018f851c578b8be8ebb80ca60d3,Potential Loyalist,119.98,1,652,Oriente Petrolero,Other Channels,1,Single-Niche,Low Touch
5749e5bb1018748d49a338ea7847a2a25895269e90581f9a04562867b8106f36,At Risk,119.98,2,878,Francia,Online Web,2,Multi-Niche,Low Touch
860622f5fcd3f7f4ef1fa6ba0998bb19389fd517f8ab0c7153300f3a68dc579f,Lost,119.98,1,1252,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
caada402eb1d9c74a36c786c857b0b58a0da86d2ea79761f03b7ae5c7a03d603,Potential Loyalist,119.98,2,685,Formula 1,Online Web,2,Multi-Niche,Low Touch
3cf00e189c4704a81e0dfcd77554a0f8c753ccc9c6f5100e2ddb92d246da3a67,Potential Loyalist,119.98,1,400,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
7165ee406d679ad20006e32d951c95b939a606c705158dfd409203c1df34af38,Potential Loyalist,119.98,1,430,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
de8764efac82a255ffe23b5d81afa2279868ce9cfacdba4e27bb6d6cde415248,Potential Loyalist,119.98,1,677,Tenis,Online Web,2,Multi-Niche,Low Touch
799e3f69a271510c1860a2a0f33966ab6dd4f6bb8496fa8040cd6e94cb75bac6,Potential Loyalist,119.98,1,615,PSG,Manual Admin,2,Multi-Niche,Low Touch
40405c044c15a8258035d7f3c1affb0416cbfce9029e9ee2ec6ad8807460befc,At Risk,119.98,1,1493,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
1cab639d5095a3dfa065e9bee756e8adc45bb0cc9bfebe78875bcc47d6e6bbc0,Potential Loyalist,119.98,1,622,Formula 1,Online Web,1,Single-Niche,Low Touch
fe12340582d685188d9f558d72aa6d3691143d16823646924449d2dd5273b0bc,At Risk,119.98,1,1252,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
04f8ce3b4ca4d397bbd40ee807fdb0778f863e33f82d2b3d863f619d9d8ddac7,Potential Loyalist,119.98,1,353,Oriente Petrolero,Online Web,2,Multi-Niche,Low Touch
7a7a88791e2072625180f7d46d8d9bd9230d7020d121231d196441766d0d79d9,Potential Loyalist,119.98,2,579,Oriente Petrolero,Other Channels,1,Single-Niche,Low Touch
15d7b263780eaa4bbaf7f04eed36da5c5165febda41f082df851b162fc197051,At Risk,119.98,1,1493,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
76354f3417069ee06bb65590a18a71e0f6db51835fa2895204616ed596a2d3f2,At Risk,119.98,1,1018,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
092349394da2e807dc7f3b315f4664fccca2953f72a9215ef93156a8e23c8175,Potential Loyalist,119.98,1,725,PSG,Online Web,1,Single-Niche,Low Touch
e739133321bb0e0ff0a662977b363c38e82e8bde929a9e5811321ff56b772313,At Risk,119.98,1,1253,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
05af37f284db6d1a079c5cd5c911a5812d48d24c2319f79aa03b9eef57c7e5d0,Potential Loyalist,119.98,1,664,Tenis,Online Web,1,Single-Niche,Low Touch
c917845e448db9ea6e106f146dec8a44e32e75c8839b61b39c2e8cfc2c26a2a4,Potential Loyalist,119.98,1,289,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
3fe3b27767e03877318a70f2b21d1745323a13c2080f0b56b6dec6b43d1acd14,At Risk,119.98,1,1021,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
788f6842d4dfa1e4520daedd1d46f5e6ea394a403b9cfd759c14bf658de47b28,At Risk,119.98,1,1135,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
5793c83ead146a949584a4121601a21a1c5ceaa1fb7e5ea020b17d70e814bd3b,Potential Loyalist,119.98,2,358,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
127e2401ab5ddb3c16ac7ad0075c17718de059a6d33df8327492213f95589d24,Potential Loyalist,119.98,1,497,Tenis,Manual Admin,1,Single-Niche,Low Touch
9510878f68b35e3147e4a54291f63d512256b32327a82aa0a66a3f73fb006fb9,At Risk,119.98,1,1258,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
1703b962a664ccfe2d0eb84fcc4a62ffd72206f6c8bdd7b2e32a191fd2a28caa,Potential Loyalist,119.98,2,655,Boca Juniors,Online Web,2,Multi-Niche,Low Touch
d47e7dd677c2ea23044bae865e2880a4b7282c82dbecdca9cfd83ee6540bf37d,At Risk,119.98,1,1196,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
9ccea3a54d5b1e214e3a19a20f189fcc8f7db3a30d3f9b3283d7a65bac165a40,Potential Loyalist,119.99,1,688,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
e5fdda2e89133fc230e3bbfba9b4389df372c2f6e76b4a08dd550d32557ad756,Lost,119.99,1,870,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
fd72a13be5caa46eabc79927ce36ce12962c25fff9bbb899f6bbc41953cebcf2,Potential Loyalist,119.99,1,676,Tenis,Online Web,1,Single-Niche,Low Touch
4af9fe6412fb463fffe22ebb1788128eb222ae88833993dd180e8f41532146be,Lost,119.99,1,1263,Apparel,Online Web,1,Single-Niche,Low Touch
f9e0deba8ee258e3ce20a247204b2e9ab6538faef43e788c5bc5bc75d4b1d91b,Lost,119.99,1,878,Juventus,Manual Admin,1,Single-Niche,Low Touch
f906c86bf21341d8bc8b43652c691a5067e9fae177d1a42e3c8afab494993bdf,Lost,119.99,1,1259,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
5be4707d51924c5e21a41126d6da5ee76369fddf5d17a7f77a403ce06732b4a8,Potential Loyalist,119.99,1,761,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
b98eb91edb07308025ab7efab069d852ba072b889004983096e0647a7b10bcb4,New Customers,119.99,1,474,Better Call Saul,Online Web,1,Single-Niche,Low Touch
c3d7d26830feba48a4c5debb1be9e08e6082f5b962c9de1cf2eff75a68117bc8,New Customers,119.99,1,398,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
a4c9dcaf53f508732843d3b32bed9a6dd809971d754286efcf55077942d8972a,New Customers,119.99,1,397,Harry Styles,Online Web,1,Single-Niche,Low Touch
f144b9fa9d62771422a3456797638f02515512ca6c3ca67cf0b102622d5e5b2a,Lost,119.99,1,859,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
92cc86314347e8b2065ff87fdbdcf46b8294a70981b18857d718a7353f015a27,Lost,119.99,1,1847,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
b87858892634ea28c8e0e8d5a4d04adac3c830ad3fb842dc43a653e773b56f1d,Lost,119.99,1,1192,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
85f5fd510b61e65ed7972740a517d779fa9e18fee337dabdbf3141f9b5431dbe,Lost,119.99,1,1258,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
d368b71e81f4cbc64947a6246e04165a29f9d1a28f56ccdabf25dcbf6a126dca,Lost,119.99,1,918,Bolivia,Other Channels,1,Single-Niche,Low Touch
de240e7481f7b492ade59e977cf73bcfcbe87541ec210dd5452b8be60acd7ef0,Lost,119.99,1,864,Argentina,Online Web,1,Single-Niche,Low Touch
7ce6ae950cd70c1dcdfddbc202e2f5ffb936c1bd3769ab3854c9d771533f9540,Lost,119.99,1,1846,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
5828ea92b9c4ad0890f1f7d92cd4bd375dd726a42835b31f32f61bc35f56ab2c,Lost,119.99,1,1259,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
6e924f92dfbcae99ac5d847fbe3ed8cfe3737f7078bcd12a49d16c97e9f956ea,Lost,119.99,1,1818,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
2831e622181ec925356522028d329bffef19c45c6eed14a607eb1354521dec56,Potential Loyalist,119.99,1,675,Formula 1,Manual Admin,1,Single-Niche,Low Touch
09a5f07cc7896780924e676024235da5d050018dad4fe6d1e774a52a90f95e7e,Lost,119.99,1,1260,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
fec9b3a95befdf53b2705e911caf789d15f47b04f80174bb8217638e387f4f8f,Potential Loyalist,119.99,1,798,PSG,Manual Admin,1,Single-Niche,Low Touch
9d7bf7d357c40dc1f785a8b87804fa785aed0d76cf7de0e1f1e8ab8c72ec3ce0,Lost,119.99,1,1238,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
33960ef32ed215a0b77e1e61b74a6e69a44c3ffff185947062933264f3fa7958,Lost,119.99,1,1844,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
c341db10e1271b942ddf61d14a976681e26079b378cbed04a1cf14e9662a5c32,Lost,119.99,1,865,Argentina,Online Web,1,Single-Niche,Low Touch
72008e52fe44e0362eebdfc4c81f3af9a88fb1c208e896629f51320c924b40d3,Lost,119.99,1,898,Oriente Petrolero,Online Web,1,Single-Niche,Low Touch
89dd3f8a2bd40f65b0f6fc3f6121d17719554471573d50b21a8f08dfe474c152,Lost,119.99,1,863,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
27fdf2b54987df04d38d4719b07eb74d6cd8d7a2fc8cac77148895ae95bb3e58,Lost,119.99,1,1261,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
4f625f15d4e04de6d6d91fe9743410d1d3cdc682d90df269f4c0d1a7e9ead8f5,New Customers,119.99,1,396,Oriente Petrolero,Manual Admin,1,Single-Niche,Low Touch
19f00717c3d496845beccd26e80e0096d7079a6d89079c60d7963bc84e396bb6,Potential Loyalist,119.99,1,761,Oriente Petrolero,Point of Sale,1,Single-Niche,Low Touch
